Time,lat,lon,speed,LA,LZ,speed_range,LA_corrected,correction
2024-05-13 11:48:45,43.2704431667,-2.0232196667,12.308,77.16881595874669,89.62756662143848,"(10.37, 20.738]",82.14574155687237,0.1572398262313186
2024-05-13 11:48:46,43.2704193333,-2.0231755,14.226,76.9314036912539,88.62409912607743,"(10.37, 20.738]",81.09933989973082,-0.8891618309102256
2024-05-13 11:48:48,43.2703918333,-2.0231171667,17.339,76.73352495051229,86.25655176653935,"(10.37, 20.738]",79.79604414773395,-2.192457582907096
2024-05-13 11:48:49,43.2703598333,-2.022997,17.802,76.42767125123542,86.58622143193135,"(10.37, 20.738]",79.3429826455321,-2.645519085108944
2024-05-13 11:48:50,43.270343,-2.0229418333,17.046,75.65127815946948,90.10034363131054,"(10.37, 20.738]",78.80899976332516,-3.179501967315886
2024-05-13 11:48:51,43.2703201667,-2.0228941667,16.799,72.37404781039426,85.26989901538482,"(10.37, 20.738]",75.61330533295187,-6.37519639768918
2024-05-13 11:48:52,43.2702933333,-2.0228496667,16.21,72.87710684647676,86.97844888343113,"(10.37, 20.738]",76.31573806026944,-5.672763670371609
2024-05-13 11:48:54,43.2702783333,-2.0228066667,14.639,76.35709883678808,88.60818149788204,"(10.37, 20.738]",80.36517241576183,-1.6233293148792143
2024-05-13 11:48:55,43.27025,-2.0227171667,15.028,79.01122215168769,95.34176552517292,"(10.37, 20.738]",82.87279503575503,0.8842933051139852
2024-05-13 11:48:56,43.2702241667,-2.0226788333,15.695,75.2953959380144,89.5897837606571,"(10.37, 20.738]",78.91438083961326,-3.074120891027789
2024-05-13 11:48:57,43.2701921667,-2.0226431667,17.157,75.99205741602769,91.17546439730674,"(10.37, 20.738]",79.1135214137596,-2.874980316881448
2024-05-13 11:48:58,43.2701643333,-2.0226018333,17.932,79.59241150593367,91.151917951308,"(10.37, 20.738]",82.46707833719029,0.4785766065492396
2024-05-13 11:49:00,43.2701398333,-2.0225491667,18.589,83.10639476372428,94.27606049789715,"(10.37, 20.738]",85.78005588757583,3.7915541569347795
2024-05-13 11:49:01,43.2700871667,-2.0224458333,19.592,81.85035404158505,91.68539728192412,"(10.37, 20.738]",84.2304582005077,2.2419564698666505
2024-05-13 11:49:02,43.2700605,-2.0223816667,21.102,80.19698820890801,90.29043468856685,"(20.738, 31.106]",82.16234386046825,0.17384212982720726
2024-05-13 11:49:03,43.270044,-2.0223203333,20.402,79.40517728563816,89.86234246930665,"(10.37, 20.738]",81.55897944499823,-0.42952228564281825
2024-05-13 11:49:04,43.270028,-2.0222628333,19.439,79.02260275678739,90.91527611311135,"(10.37, 20.738]",81.4465017412542,-0.5419999893868521
2024-05-13 11:49:06,43.2700165,-2.0222086667,18.117,76.02392202702232,88.17464906526595,"(10.37, 20.738]",78.84125368321942,-3.147248047421627
2024-05-13 11:49:07,43.2699845,-2.022122,16.127,74.87763646824851,86.73974079715728,"(10.37, 20.738]",78.34494365374445,-3.6435580768965963
2024-05-13 11:49:08,43.2699693333,-2.0220851667,14.84,73.93347787743822,86.90943366385793,"(10.37, 20.738]",77.86537357954474,-4.12312815109631
2024-05-13 11:49:09,43.2699573333,-2.0220455,13.766,73.17271302002852,86.49240162690555,"(10.37, 20.738]",77.52426155124212,-4.464240179398928
2024-05-13 11:49:10,43.2699318333,-2.0220131667,13.399,71.9102166013294,85.38932176120244,"(10.37, 20.738]",76.41271113059318,-5.575790600047867
2024-05-13 11:49:11,43.2699115,-2.0219811667,12.254,71.51703595530068,85.45843962928066,"(10.37, 20.738]",76.51852388310506,-5.469977847535986
2024-05-13 11:49:13,43.269878,-2.02191,11.925,72.20651348814948,86.33873846852573,"(10.37, 20.738]",77.36002927909557,-4.628472451545477
2024-05-13 11:49:14,43.2698546667,-2.0218795,11.886,71.62530747930515,85.31150981121493,"(10.37, 20.738]",76.79712222082406,-5.191379509816983
2024-05-13 11:49:15,43.2698326667,-2.0218536667,11.197,69.74643228880892,82.34957283275506,"(10.37, 20.738]",75.25182305002136,-6.73667868061969
2024-05-13 11:49:16,43.269812,-2.0218235,11.12,69.18752319832687,84.62114286096984,"(10.37, 20.738]",74.73146139223361,-7.257040338407435
2024-05-13 11:49:17,43.2697928333,-2.0217948333,10.426,69.01075744385066,81.44163187192,"(10.37, 20.738]",74.91467856062283,-7.0738231700182155
2024-05-13 11:49:18,43.2697708333,-2.0217698333,10.055,68.45698904983641,80.82813625264268,"(-0.0385, 10.37]",74.56330950295373,-7.425192227687319
2024-05-13 11:49:20,43.2697551667,-2.0217486667,6.785,64.57246680783415,76.99332030015515,"(-0.0385, 10.37]",72.87611232150361,-9.112389409137435
2024-05-13 11:49:21,43.2697321667,-2.0217271667,4.581,64.6952149177453,77.49571773819198,"(-0.0385, 10.37]",75.19306424902523,-6.795437481615821
2024-05-13 11:49:22,43.2697228333,-2.0217213333,3.684,63.15963621591123,75.31770938097291,"(-0.0385, 10.37]",74.87479872684378,-7.113703003797269
2024-05-13 11:49:23,43.269715,-2.0217185,2.904,60.95946215384799,74.02781561105581,"(-0.0385, 10.37]",74.00361420899907,-7.98488752164198
2024-05-13 11:49:24,43.2697091667,-2.0217153333,2.432,60.43201417066324,73.29611876295057,"(-0.0385, 10.37]",74.46700173394504,-7.521499996696008
2024-05-13 11:49:26,43.2696953333,-2.021724,2.624,61.820456483291004,74.36174443524463,"(-0.0385, 10.37]",75.43097905230977,-6.557522678331281
2024-05-13 11:49:27,43.2696876667,-2.0217198333,1.913,73.47197135468262,76.39206363026518,"(-0.0385, 10.37]",88.84785385352875,6.8593521228876995
2024-05-13 11:49:28,43.2696843333,-2.0217176667,1.269,73.2426923291594,76.56903091067294,"(-0.0385, 10.37]",90.91135391736992,8.922852186728875
2024-05-13 11:49:29,43.269681,-2.0217168333,0.927,58.41114475128179,72.62192127583016,"(-0.0385, 10.37]",77.83401485499536,-4.154486875645688
2024-05-13 11:49:30,43.269676,-2.0217166667,0.874,58.15842041125832,76.50987472133016,"(-0.0385, 10.37]",77.91016213355758,-4.07833959708347
2024-05-13 11:49:32,43.269669,-2.0217175,0.601,58.7568770201822,73.09217482054122,"(-0.0385, 10.37]",80.6005324530451,-1.3879692775959427
2024-05-13 11:49:33,43.269663,-2.0217133333,0.392,58.27455525497572,72.93171604050536,"(-0.0385, 10.37]",82.50533675928153,0.5168350286404859
2024-05-13 11:49:34,43.2696591667,-2.0217133333,0.315,59.64690312747054,73.03820279362446,"(-0.0385, 10.37]",85.0993047206159,3.1108029899748573
2024-05-13 11:49:35,43.2696571667,-2.0217113333,0.176,60.525798635564094,72.92358558034971,"(-0.0385, 10.37]",89.22980651561762,7.2413047849765775
2024-05-13 11:49:36,43.2696546667,-2.0217106667,0.17,60.279787281576446,73.551247714803,"(-0.0385, 10.37]",89.17755221156054,7.189050480919491
2024-05-13 11:49:38,43.2696526667,-2.0217088333,0.204,58.31394426703611,73.45927638807973,"(-0.0385, 10.37]",86.19324246237875,4.204740731737701
2024-05-13 11:49:39,43.2696513333,-2.0217045,0.405,59.009650255184,73.62722318579966,"(-0.0385, 10.37]",83.05818392595967,1.0696821953186202
2024-05-13 11:49:40,43.2696486667,-2.0217013333,0.701,58.45291674725423,74.2284703844131,"(-0.0385, 10.37]",79.43679879452553,-2.551702936115518
2024-05-13 11:49:41,43.2696488333,-2.0216996667,0.125,58.7228003835909,74.99385500316681,"(-0.0385, 10.37]",89.338206077571,7.349704346929954
2024-05-13 11:49:42,43.2696456667,-2.0216968333,0.402,58.94071469238108,73.93508052962056,"(-0.0385, 10.37]",83.03078090815838,1.0422791775173295
2024-05-13 11:49:43,43.2696456667,-2.021694,0.161,77.06428708308982,79.43363001467478,"(-0.0385, 10.37]",106.26590282443635,24.277401093795305
2024-05-13 11:49:45,43.2696381667,-2.0216903333,0.456,59.831141703023,74.2581106041617,"(-0.0385, 10.37]",83.21713164992975,1.2286299192887071
2024-05-13 11:49:46,43.2696348333,-2.0216913333,0.513,60.74193431095959,75.26793613872738,"(-0.0385, 10.37]",83.46997625747338,1.4814745268323293
2024-05-13 11:49:47,43.2696328333,-2.0216915,0.437,64.2084403135112,77.55413431178744,"(-0.0385, 10.37]",87.83217258933902,5.843670858697976
2024-05-13 11:49:48,43.2696281667,-2.0216905,0.798,65.67633158405518,78.75727922254632,"(-0.0385, 10.37]",85.93625089941008,3.947749168769036
2024-05-13 11:49:49,43.2696226667,-2.0216863333,1.54,66.91039145087261,82.59618741593772,"(-0.0385, 10.37]",83.49784504999784,1.5093433193567876
2024-05-13 11:49:50,43.2696158333,-2.021675,3.044,66.73281054704216,79.2035749744793,"(-0.0385, 10.37]",79.51395026573664,-2.4745514649044082
2024-05-13 11:49:52,43.2695891667,-2.0216358333,7.928,71.67928472602183,85.84042369213135,"(-0.0385, 10.37]",79.11324961672533,-2.875252113915721
2024-05-13 11:49:53,43.2695763333,-2.021607,9.221,70.28298896225805,83.88696685745265,"(-0.0385, 10.37]",76.87299057585986,-5.1155111547811885
2024-05-13 11:49:54,43.2695638333,-2.0215796667,9.271,68.30967244338602,80.67441515881981,"(-0.0385, 10.37]",74.8694657767413,-7.119035953899754
2024-05-13 11:49:55,43.2695498333,-2.0215546667,9.072,68.03648890362246,81.58388011196472,"(-0.0385, 10.37]",74.7174922710513,-7.271009459589749
2024-05-13 11:49:56,43.2695355,-2.0215306667,8.901,68.372585023875,81.14781077497243,"(-0.0385, 10.37]",75.15988697170026,-6.8286147589407875
2024-05-13 11:49:57,43.269528,-2.0215015,8.898,69.00514441362463,81.53444578424804,"(-0.0385, 10.37]",75.79432942284306,-6.1941723077979844
2024-05-13 11:49:59,43.2695176667,-2.0214711667,9.161,71.47226275940017,86.49504048486868,"(-0.0385, 10.37]",78.09873127372036,-3.8897704569206866
2024-05-13 11:50:00,43.2695061667,-2.0214045,9.911,71.25384158053191,84.55411060731652,"(-0.0385, 10.37]",77.44074027404756,-4.547761456593491
2024-05-13 11:50:01,43.2694916667,-2.021377,9.619,70.63929510825457,84.91523334557672,"(-0.0385, 10.37]",76.9932458466449,-4.995255883996151
2024-05-13 11:50:02,43.2694778333,-2.0213598333,8.046,72.74039881703371,90.36265153473032,"(-0.0385, 10.37]",80.09183309858626,-1.8966686320547836
2024-05-13 11:50:03,43.2694595,-2.0213555,6.618,73.28372868717071,86.59004644630681,"(-0.0385, 10.37]",81.72658590610976,-0.26191582453128603
2024-05-13 11:50:05,43.2694446667,-2.0213598333,9.936,74.35044027677569,88.5569356715282,"(-0.0385, 10.37]",80.52326605114887,-1.4652356794921815
2024-05-13 11:50:06,43.269372,-2.0214021667,13.049,74.7084449197875,88.3001803521297,"(10.37, 20.738]",79.35879559644302,-2.629706134198031
2024-05-13 11:50:07,43.2693468333,-2.0214266667,13.631,75.85363206404138,87.36267896571306,"(10.37, 20.738]",80.26023259478677,-1.7282691358542763
2024-05-13 11:50:08,43.2693245,-2.0214543333,13.424,74.22083549786146,87.75010068263198,"(10.37, 20.738]",78.71291712926245,-3.275584601378597
2024-05-13 11:50:09,43.2693055,-2.021484,13.803,75.80220799970193,89.924307912736,"(10.37, 20.738]",80.13876245190053,-1.8497392787405147
2024-05-13 11:50:11,43.2692848333,-2.0215103333,13.416,71.21849937029998,84.47635006246814,"(10.37, 20.738]",75.7139110176386,-6.274590713002453
2024-05-13 11:50:12,43.2692661667,-2.0215508333,8.676,70.5673319815419,84.26070025076095,"(-0.0385, 10.37]",77.49765509461616,-4.490846636024884
2024-05-13 11:50:13,43.2692638333,-2.0215568333,5.711,70.68119776558076,85.29906166118252,"(-0.0385, 10.37]",79.94744115983123,-2.041060570809819
2024-05-13 11:50:14,43.2692723333,-2.0215651667,3.995,70.91465260317388,90.84431205834943,"(-0.0385, 10.37]",82.17709252425558,0.18859079361453723
2024-05-13 11:50:15,43.2692875,-2.0215855,5.191,69.61053185661079,86.93703730291573,"(-0.0385, 10.37]",79.41006798244969,-2.578433748191358
2024-05-13 11:50:17,43.2692995,-2.0216051667,6.104,76.06779815041409,93.05352717835716,"(-0.0385, 10.37]",84.96228562325246,2.973783892611408
2024-05-13 11:50:18,43.2693413333,-2.0216686667,10.598,75.0316448819994,87.06828164866278,"(10.37, 20.738]",80.84416275421145,-1.1443389764295944
2024-05-13 11:50:19,43.2693603333,-2.0217093333,11.943,81.58562878641506,95.77408932062211,"(10.37, 20.738]",86.73071908319982,4.742217352558768
2024-05-13 11:50:20,43.2693793333,-2.0217441667,12.011,75.69644098707745,89.75308741717143,"(10.37, 20.738]",80.80981583532481,-1.1786858953162351
2024-05-13 11:50:21,43.2693976667,-2.0217815,12.285,79.05215279041506,97.00270738340011,"(10.37, 20.738]",84.03952692052684,2.0510251898857916
2024-05-13 11:50:22,43.2694118333,-2.0218196667,12.339,76.39516674821955,94.10089450347498,"(10.37, 20.738]",81.35804039357338,-0.6304613370676719
2024-05-13 11:50:24,43.2694383333,-2.0219103333,13.64,74.52158893767341,84.72376558436943,"(10.37, 20.738]",78.92450240773495,-3.063999322906099
2024-05-13 11:50:25,43.2694688333,-2.0219398333,13.63,74.72119326595485,84.12296816449326,"(10.37, 20.738]",79.12820362037307,-2.8602981102679763
2024-05-13 11:50:26,43.2694863333,-2.0219801667,13.623,74.54239972189357,83.87326764810128,"(10.37, 20.738]",78.95227968419712,-3.0362220464439247
2024-05-13 11:50:27,43.269505,-2.022016,13.246,73.95738984998191,83.85351049613065,"(10.37, 20.738]",78.5240377238846,-3.464464006756444
2024-05-13 11:50:28,43.269524,-2.0220618333,13.731,73.35474850029087,83.8891724885754,"(10.37, 20.738]",77.7205177581683,-4.267983972472749
2024-05-13 11:50:29,43.2695433333,-2.0221046667,13.939,73.09135555247595,82.88201906283788,"(10.37, 20.738]",77.37313991603237,-4.615361814608676
2024-05-13 11:50:31,43.2695638333,-2.0221486667,14.224,73.1182898279655,83.62268661110292,"(10.37, 20.738]",77.28701142858009,-4.701490302060961
2024-05-13 11:50:32,43.2696071667,-2.0222351667,14.238,72.60118444118913,85.03231124977263,"(10.37, 20.738]",76.76441061433647,-5.224091116304578
2024-05-13 11:50:33,43.269633,-2.0222696667,14.121,74.0646910596247,87.33269759210872,"(10.37, 20.738]",78.27401036665708,-3.714491363983967
2024-05-13 11:50:34,43.269657,-2.0223148333,14.986,74.94810015069835,85.38916886306313,"(10.37, 20.738]",78.82530683359808,-3.1631948970429704
2024-05-13 11:50:35,43.2696833333,-2.0223585,15.487,74.98036272078328,84.2537416418388,"(10.37, 20.738]",78.67387307683381,-3.314628653807233
2024-05-13 11:50:37,43.2696933333,-2.0223981667,15.026,74.96553499366549,84.8365218990621,"(10.37, 20.738]",78.82785135302107,-3.160650377619973
2024-05-13 11:50:38,43.2697425,-2.0224983333,15.522,73.86665226030794,84.00549168624445,"(10.37, 20.738]",77.54755249426654,-4.440949236374507
2024-05-13 11:50:39,43.2697453333,-2.022541,13.254,73.08135108745248,83.75646010106146,"(10.37, 20.738]",77.64462622068217,-4.3438755099588775
2024-05-13 11:50:40,43.269776,-2.0225838333,13.57,73.75653498544368,83.52840103082337,"(10.37, 20.738]",78.18818994558457,-3.800311785056479
2024-05-13 11:50:41,43.2698013333,-2.0226286667,13.626,74.43952018146226,82.83205838372439,"(10.37, 20.738]",78.84817013130461,-3.1403315993364345
2024-05-13 11:50:43,43.2698263333,-2.0226733333,14.043,76.84466784137435,85.96286376306283,"(10.37, 20.738]",81.08492856556724,-0.9035731650738086
2024-05-13 11:50:44,43.2698733333,-2.0227696667,14.361,77.09268576217076,86.09891812786356,"(10.37, 20.738]",81.20786167275006,-0.7806400578909916
2024-05-13 11:50:45,43.2698975,-2.022827,15.408,76.80546139959957,86.4430987080665,"(10.37, 20.738]",80.5275396783461,-1.4609620522949456
2024-05-13 11:50:46,43.2699251667,-2.0228796667,15.927,76.06086736865055,89.48480744432361,"(10.37, 20.738]",79.59788409507708,-2.39061763556397
2024-05-13 11:50:47,43.2699521667,-2.022934,16.408,73.54097351506739,87.57732097153747,"(10.37, 20.738]",76.9117856291957,-5.076716101445342
2024-05-13 11:50:49,43.269966,-2.0229808333,15.104,71.79140496049966,85.20193146557686,"(10.37, 20.738]",75.62479885747099,-6.363702873170055
2024-05-13 11:50:50,43.269992,-2.0230685,13.406,72.85042734343175,85.14118480328732,"(10.37, 20.738]",77.35000430419127,-4.638497426449774
2024-05-13 11:50:51,43.269996,-2.0231021667,11.398,73.28599662265748,83.60787029213031,"(10.37, 20.738]",78.69199937460712,-3.296502356033926
2024-05-13 11:50:52,43.2699701667,-2.0231503333,11.305,75.57342306276841,85.03326776958197,"(10.37, 20.738]",81.02519160354439,-0.963310127096662
2024-05-13 11:50:53,43.2699216667,-2.0232133333,14.946,76.90265949717474,85.61713359120878,"(10.37, 20.738]",80.79479630140358,-1.1937054292374683
2024-05-13 11:50:54,43.2699001667,-2.0232708333,16.754,77.72626275052343,87.85929479416184,"(10.37, 20.738]",80.98050401351347,-1.00799771712758
2024-05-13 11:50:56,43.2698483333,-2.0233793333,19.121,79.20608858571978,89.97289036290113,"(10.37, 20.738]",81.72212556666555,-0.2663761639754938
2024-05-13 11:50:57,43.2698113333,-2.0234338333,20.185,79.5192923772016,90.41128136983154,"(10.37, 20.738]",81.73282773148445,-0.25567399915659905
2024-05-13 11:50:58,43.2697785,-2.0234855,20.094,78.7112858848601,88.9872587442078,"(10.37, 20.738]",80.95006199029093,-1.038439740350114
2024-05-13 11:50:59,43.2697391667,-2.0235316667,19.422,78.12315541687684,88.29066182801236,"(10.37, 20.738]",80.55194175538738,-1.4365599752536724
2024-05-13 11:51:00,43.2696841667,-2.0235818333,21.06,78.26329318225392,87.03277361426944,"(20.738, 31.106]",80.23977811342819,-1.7487236172128604
2024-05-13 11:51:01,43.2696495,-2.0236275,20.052,77.32373049480498,86.75768086512191,"(10.37, 20.738]",79.57419475604378,-2.4143069745972667
2024-05-13 11:51:03,43.2695763333,-2.0236911667,17.585,75.09391207927774,84.28720098887369,"(10.37, 20.738]",78.07773446547944,-3.91076726516161
2024-05-13 11:51:04,43.2695418333,-2.0237296667,17.521,72.89095591342263,83.91630657983211,"(10.37, 20.738]",75.89514580925463,-6.093355921386419
2024-05-13 11:51:05,43.2695158333,-2.023757,16.149,71.98929947439193,86.22970027436763,"(10.37, 20.738]",75.44899145022303,-6.539510280418014
2024-05-13 11:51:06,43.2695198333,-2.0237745,12.023,68.21115561935886,84.34852449205296,"(10.37, 20.738]",73.3189522680215,-8.669549462619543
2024-05-13 11:51:07,43.269506,-2.0237908333,10.072,68.1572294483482,81.4059703726064,"(-0.0385, 10.37]",74.25411344801773,-7.734388282623314
2024-05-13 11:51:08,43.269488,-2.0238138333,9.786,68.59240236770624,85.40400615655913,"(-0.0385, 10.37]",74.85020242389717,-7.138299306743875
2024-05-13 11:51:10,43.2694741667,-2.0238308333,6.859,66.10710605914954,80.17758916885553,"(-0.0385, 10.37]",74.35015708887599,-7.638344641765059
2024-05-13 11:51:11,43.269442,-2.0238558333,6.483,67.81872977473466,82.81503515042745,"(-0.0385, 10.37]",76.37671567172481,-5.611786058916238
2024-05-13 11:51:12,43.2694211667,-2.0238628333,6.85,70.50749152539099,87.07957008590172,"(-0.0385, 10.37]",78.75787714135308,-3.23062458928797
2024-05-13 11:51:13,43.2693961667,-2.0238701667,7.974,73.14481114566483,87.13137910136746,"(-0.0385, 10.37]",80.54645791425108,-1.442043816389969
2024-05-13 11:51:14,43.2693615,-2.0238755,10.561,73.69396236895939,87.99631028792162,"(10.37, 20.738]",79.52601670024401,-2.4624850303970334
2024-05-13 11:51:16,43.2693401667,-2.0238671667,10.417,77.86361552235297,91.82025424200691,"(10.37, 20.738]",83.77236079277424,1.783859062133189
2024-05-13 11:51:17,43.2692851667,-2.0238211667,11.7,78.28909525381431,89.59191948616719,"(10.37, 20.738]",83.5490161965908,1.5605144659497512
2024-05-13 11:51:18,43.2692565,-2.0237725,13.653,78.86050108372822,90.62685068755746,"(10.37, 20.738]",83.25809309217681,1.2695913615357597
2024-05-13 11:51:19,43.2692331667,-2.0237328333,14.059,79.15397017377778,87.78252936415548,"(10.37, 20.738]",83.38786995321395,1.3993682225729032
2024-05-13 11:51:20,43.2692043333,-2.0236895,14.875,79.57697618873964,88.99878510511597,"(10.37, 20.738]",83.49571263489037,1.5072109042493196
2024-05-13 11:51:22,43.269149,-2.0236445,18.628,80.45366814959505,92.10786007795178,"(10.37, 20.738]",83.11562182572258,1.127120095081537
2024-05-13 11:51:23,43.2690663333,-2.0235518333,20.26,81.22434362812555,91.853838628183,"(10.37, 20.738]",83.41716155884711,1.4286598282060652
2024-05-13 11:51:24,43.2690211667,-2.0235025,21.601,81.17947737573647,91.39991517330384,"(20.738, 31.106]",83.01427585015502,1.0257741195139687
2024-05-13 11:51:25,43.2689781667,-2.0234556667,21.649,80.8760865459601,90.65002638022929,"(20.738, 31.106]",82.69848580717887,0.7099840765378218
2024-05-13 11:51:26,43.2689338333,-2.0234078333,22.129,81.03118998145945,89.36769980607386,"(20.738, 31.106]",82.73108770265353,0.7425859720124777
2024-05-13 11:51:27,43.2688918333,-2.0233591667,21.811,81.76100069414501,90.78351911900324,"(20.738, 31.106]",83.54175464262983,1.5532529119887784
2024-05-13 11:51:29,43.2688071667,-2.0232636667,22.095,82.6997532047622,95.2109134080151,"(20.738, 31.106]",84.40824026616967,2.419738535528623
2024-05-13 11:51:30,43.2687668333,-2.0232183333,21.379,81.29444021792699,93.77770500312621,"(20.738, 31.106]",83.1869457922587,1.19844406161765
2024-05-13 11:51:31,43.2687241667,-2.0231721667,21.714,81.25728864298216,91.13705177633165,"(20.738, 31.106]",83.06294105209213,1.0744393214510808
2024-05-13 11:51:32,43.2686806667,-2.0231248333,21.892,80.88675351835505,91.70537358852171,"(20.738, 31.106]",82.6468006620313,0.6582989313902488
2024-05-13 11:51:33,43.2686363333,-2.0230793333,21.892,80.03889672966095,90.0643112882541,"(20.738, 31.106]",81.7989438733372,-0.18955785730385344
2024-05-13 11:51:34,43.2685948333,-2.0230358333,20.931,78.31587875216394,89.47716260083675,"(20.738, 31.106]",80.32668576995191,-1.6618159606891396
2024-05-13 11:51:36,43.2685236667,-2.022956,17.771,74.63034507065296,87.36270162200432,"(10.37, 20.738]",77.55539245530775,-4.433109275333294
2024-05-13 11:51:37,43.2684943333,-2.0229215,16.118,73.13382519523495,86.23910916616799,"(10.37, 20.738]",76.60425068840247,-5.384251042238574
2024-05-13 11:51:38,43.2684745,-2.0228908333,13.929,70.61337675508781,86.12264856496638,"(10.37, 20.738]",74.89917009080565,-7.089331639835393
2024-05-13 11:51:39,43.2684543333,-2.022863,13.077,66.99312429233598,82.57461162776002,"(10.37, 20.738]",71.63150138682484,-10.35700034381621
2024-05-13 11:51:40,43.2684453333,-2.0228348333,10.58,64.99077950683723,80.29784700576256,"(10.37, 20.738]",70.81279306820512,-11.175708662435923
2024-05-13 11:51:41,43.268442,-2.0228165,7.571,70.40042110591925,85.23631400455018,"(-0.0385, 10.37]",78.09176918986854,-3.896732540772504
2024-05-13 11:51:43,43.2684428333,-2.0227443333,10.044,78.04566099270518,91.89226987142312,"(-0.0385, 10.37]",84.15809589165606,2.169594161015013
2024-05-13 11:51:44,43.2684436667,-2.0226946667,12.932,79.9641238859404,93.36657686146614,"(10.37, 20.738]",84.66478658305824,2.676284852417197
2024-05-13 11:51:45,43.2684506667,-2.0226378333,15.82,81.75013859544428,94.04209149914143,"(10.37, 20.738]",85.32481022666526,3.336308496024216
2024-05-13 11:51:46,43.268474,-2.022562,21.364,82.41958845979484,93.87305735191326,"(20.738, 31.106]",84.31601474755279,2.3275130169117375
2024-05-13 11:51:47,43.268495,-2.0224883333,23.857,83.29768514908616,93.25540504632286,"(20.738, 31.106]",84.57757110039176,2.5890693697507174
2024-05-13 11:51:48,43.2685233333,-2.0224145,24.085,83.65631586513996,94.09627366779505,"(20.738, 31.106]",84.88306924959245,2.894567518951405
2024-05-13 11:51:50,43.2685743333,-2.0223476667,26.056,84.16077176582142,91.46125626889182,"(20.738, 31.106]",84.94812894829782,2.9596272176567737
2024-05-13 11:51:51,43.2686661667,-2.0222126667,26.526,83.8242034062772,91.61366988352754,"(20.738, 31.106]",84.5116960852309,2.5231943545898474
2024-05-13 11:51:52,43.2687086667,-2.0221448333,26.213,84.0680115760978,92.02589846269619,"(20.738, 31.106]",84.82181079557395,2.833309064932905
2024-05-13 11:51:53,43.2687413333,-2.022076,25.01,83.93726161396481,91.84213850798156,"(20.738, 31.106]",84.95349435474728,2.9649926241062303
2024-05-13 11:51:54,43.2687825,-2.0220086667,25.038,82.97988140044882,90.70161798918144,"(20.738, 31.106]",83.98986370723682,2.001361976595774
2024-05-13 11:51:56,43.2688288333,-2.0219428333,23.652,82.27293684647748,90.4097781579474,"(20.738, 31.106]",83.60103083958987,1.61252910894882
2024-05-13 11:51:57,43.2689133333,-2.0218188333,24.036,81.33479076016664,89.16410839335452,"(20.738, 31.106]",82.572920428218,0.5844186975769503
2024-05-13 11:51:58,43.2689393333,-2.021752,22.852,78.59667098394199,87.45849875477376,"(20.738, 31.106]",80.11697735319868,-1.8715243774423698
2024-05-13 11:51:59,43.2689781667,-2.0217065,19.891,71.99317725956571,82.85761837202797,"(10.37, 20.738]",74.28867405333456,-7.699827677306487
2024-05-13 11:52:00,43.2690051667,-2.0216901667,14.848,65.82927076804185,76.12915524879556,"(10.37, 20.738]",69.75815590603888,-12.230345824602168
2024-05-13 11:52:02,43.2689861667,-2.0216798333,5.706,63.76299041281624,75.88116358228399,"(-0.0385, 10.37]",73.03412660020594,-8.95437513043511
2024-05-13 11:52:03,43.2689935,-2.0216645,4.352,62.68514999201946,73.59508249783711,"(-0.0385, 10.37]",73.46946469667999,-8.519037033961055
2024-05-13 11:52:04,43.2689968333,-2.021655,4.166,66.06633067789711,77.67876724299471,"(-0.0385, 10.37]",77.0946416443174,-4.893860086323642
2024-05-13 11:52:05,43.268992,-2.021637,5.287,69.5676453765934,81.48187150479484,"(-0.0385, 10.37]",79.2648183116013,-2.7236834190397445
2024-05-13 11:52:06,43.2690023333,-2.0216146667,7.662,72.2837878876233,84.10730396540166,"(-0.0385, 10.37]",79.90839386036575,-2.080107870275299
2024-05-13 11:52:07,43.2690186667,-2.0215863333,9.657,74.3771332843391,85.89127160791655,"(-0.0385, 10.37]",80.70905952235168,-1.2794422082893675
2024-05-13 11:52:09,43.2690383333,-2.0215556667,11.164,77.66815409980781,89.15758160303831,"(10.37, 20.738]",83.19003262861885,1.201530897977804
2024-05-13 11:52:10,43.2690888333,-2.0214755,15.828,80.03834904933497,91.30527349420389,"(10.37, 20.738]",83.61019656443415,1.6216948337931
2024-05-13 11:52:11,43.2691411667,-2.021426,20.419,80.6659205402704,91.74628460738474,"(10.37, 20.738]",82.81507000948673,0.8265682788456843
2024-05-13 11:52:12,43.2691755,-2.0213703333,21.782,79.06238608392036,88.48122993228726,"(20.738, 31.106]",80.8505722792992,-1.1379294513418472
2024-05-13 11:52:13,43.2691965,-2.0213098333,20.558,78.82784559657092,91.312471507795,"(10.37, 20.738]",80.9390971671403,-1.0494045635007438
2024-05-13 11:52:14,43.2692261667,-2.0212585,19.34,78.23918074499319,88.88696877838518,"(10.37, 20.738]",80.69160162310672,-1.2969001075343272
2024-05-13 11:52:16,43.2692768333,-2.0211653333,16.68,77.05988265413859,90.79423539753361,"(10.37, 20.738]",80.33885157108456,-1.6496501595564865
2024-05-13 11:52:17,43.2693028333,-2.021124,15.632,77.22835290611158,94.12746108083455,"(10.37, 20.738]",80.86980563886804,-1.1186960917730033
2024-05-13 11:52:18,43.2693276667,-2.02109,13.058,69.94781717958021,84.2040193225655,"(10.37, 20.738]",74.594316405198,-7.394185325443047
