,system_date,lat,lon,speed,LA,LZ
956,2022-11-17 23:03:05.003851,39.980711,0.0138618333,24.842,80.94,91.78
957,2022-11-17 23:03:06.015860,39.9807743333,0.0138873333,26.894,82.98,92.13
958,2022-11-17 23:03:07.027822,39.9808406667,0.0139155,28.142,82.3,92.01
959,2022-11-17 23:03:08.039795,39.9809085,0.0139458333,28.58,82.24,92.63
960,2022-11-17 23:03:09.052057,39.9809785,0.013976,29.658,83.08,92.76
961,2022-11-17 23:03:10.063985,39.981051,0.0140086667,30.517,82.98,91.23
962,2022-11-17 23:03:11.080448,39.9811256667,0.014043,31.637,83.37,93.71
963,2022-11-17 23:03:12.097739,39.9812028333,0.0140783333,32.738,83.28,92.76
964,2022-11-17 23:03:13.110149,39.9812816667,0.0141151667,33.229,86.1,96.95
965,2022-11-17 23:03:14.122525,39.9813595,0.014151,32.885,85.2,95.1
966,2022-11-17 23:03:15.134775,39.981437,0.0141871667,32.925,85.31,96.31
967,2022-11-17 23:03:16.147329,39.9815131667,0.0142241667,32.422,85.42,96.89
968,2022-11-17 23:03:17.159751,39.9815888333,0.0142603333,31.907,85.77,96.03
969,2022-11-17 23:03:18.172850,39.981664,0.0142968333,31.876,85.1,96.79
970,2022-11-17 23:03:19.182296,39.9817393333,0.0143326667,0.0,84.29,95.45
971,2022-11-17 23:03:20.191439,39.9818136667,0.0143678333,0.0,83.97,94.74
972,2022-11-17 23:03:21.201422,39.9818848333,0.0144023333,0.0,82.45,93.6
973,2022-11-17 23:03:22.214082,39.9819513333,0.0144345,24.597,80.88,93.49
974,2022-11-17 23:03:23.220655,0.0,0.0,22.296,80.08,92.66
975,2022-11-17 23:03:24.227460,0.0,0.0,20.099,78.09,90.06
976,2022-11-17 23:03:25.234096,0.0,0.0,18.749,78.64,92.44
977,2022-11-17 23:03:26.240700,0.0,0.0,17.227,77.52,91.5
978,2022-11-17 23:03:27.247285,0.0,0.0,15.365,75.63,90.33
979,2022-11-17 23:03:28.253773,0.0,0.0,14.393,75.83,89.35
980,2022-11-17 23:03:29.260144,0.0,0.0,14.788,76.23,91.24
981,2022-11-17 23:03:30.267306,0.0,0.0,16.601,77.64,90.47
982,2022-11-17 23:03:31.273984,0.0,0.0,18.566,78.89,91.86
983,2022-11-17 23:03:32.286152,39.9824363333,0.0146561667,20.691,79.14,91.91
984,2022-11-17 23:03:33.298766,39.9824876667,0.01468,22.545,80.91,92.81
985,2022-11-17 23:03:34.311174,39.9825426667,0.0147051667,24.014,81.2,92.01
986,2022-11-17 23:03:35.327801,39.9825993333,0.0147305,24.181,79.23,91.71
987,2022-11-17 23:03:36.346546,39.9826533333,0.0147523333,22.427,78.02,90.93
988,2022-11-17 23:03:37.358787,39.9827036667,0.0147683333,20.17,78.98,94.57
989,2022-11-17 23:03:38.371727,39.9827573333,0.0147911667,23.419,82.08,94.74
990,2022-11-17 23:03:39.384486,39.9828218333,0.0148306667,30.556,84.39,95.82
991,2022-11-17 23:03:40.397091,39.9828978333,0.0148686667,34.024,84.79,96.88
992,2022-11-17 23:03:41.409740,39.9829803333,0.0149088333,35.749,85.8,96.17
993,2022-11-17 23:03:42.421973,39.9830668333,0.0149488333,37.035,86.26,95.14
994,2022-11-17 23:03:43.434580,39.983157,0.0149893333,38.541,86.67,96.44
995,2022-11-17 23:03:44.446845,39.9832495,0.0150315,39.1,87.79,98.12
996,2022-11-17 23:03:45.459625,39.9833441667,0.0150761667,40.392,88.49,97.4
997,2022-11-17 23:03:46.471787,39.9834426667,0.0151213333,42.0,88.22,98.85
998,2022-11-17 23:03:47.484328,39.9835428333,0.0151671667,42.565,88.67,100.68
999,2022-11-17 23:03:48.496655,39.9836438333,0.0152118333,42.938,88.16,99.03
1000,2022-11-17 23:03:49.509726,39.983744,0.0152578333,42.265,87.41,96.75
1001,2022-11-17 23:03:50.522440,39.9838433333,0.0153035,41.751,87.0,97.37
1002,2022-11-17 23:03:51.534806,39.9839416667,0.0153508333,41.743,87.44,98.58
1003,2022-11-17 23:03:52.547219,39.9840396667,0.0153985,42.174,88.72,98.98
1004,2022-11-17 23:03:53.559436,39.9841396667,0.0154463333,43.269,88.6,99.31
1005,2022-11-17 23:03:54.576594,39.9842418333,0.0154958333,43.922,89.09,98.63
1006,2022-11-17 23:03:55.595649,39.9843448333,0.0155443333,43.662,88.44,97.41
1007,2022-11-17 23:03:56.608020,39.9844471667,0.0155916667,43.356,89.06,98.47
1008,2022-11-17 23:03:57.620340,39.98455,0.0156385,43.665,88.56,100.1
1009,2022-11-17 23:03:58.633015,39.9846533333,0.0156848333,43.842,88.56,100.85
1010,2022-11-17 23:03:59.645649,39.9847553333,0.0157355,44.044,89.22,97.55
1011,2022-11-17 23:04:00.657835,39.9848575,0.0157846667,43.626,88.98,96.96
1012,2022-11-17 23:04:01.669863,39.98496,0.015832,43.269,88.16,96.49
1013,2022-11-17 23:04:02.681766,39.985061,0.0158783333,42.928,89.1,98.52
1014,2022-11-17 23:04:03.693784,39.9851625,0.0159253333,43.105,87.71,95.91
1015,2022-11-17 23:04:04.705852,39.9852633333,0.0159721667,42.897,88.39,98.11
1016,2022-11-17 23:04:05.717851,39.9853636667,0.016019,42.606,88.21,97.92
1017,2022-11-17 23:04:06.729930,39.9854645,0.0160661667,42.885,88.06,98.28
1018,2022-11-17 23:04:07.742024,39.9855646667,0.0161121667,42.577,88.97,99.46
1019,2022-11-17 23:04:08.754454,39.9856645,0.01616,42.443,88.2,98.36
1020,2022-11-17 23:04:09.766558,39.9857633333,0.0162081667,42.367,87.52,96.23
1021,2022-11-17 23:04:10.779015,39.9858623333,0.0162571667,42.364,88.18,98.88
1022,2022-11-17 23:04:11.791724,39.9859618333,0.016306,42.657,88.14,98.54
1023,2022-11-17 23:04:12.803734,39.9860616667,0.0163535,42.588,87.33,96.89
1024,2022-11-17 23:04:13.816504,39.9861616667,0.0164015,42.692,86.41,96.37
1025,2022-11-17 23:04:14.844189,39.9862621667,0.0164488333,42.921,86.89,97.86
1026,2022-11-17 23:04:15.856341,39.9863623333,0.0164966667,42.847,87.37,95.8
1027,2022-11-17 23:04:16.868245,39.9864633333,0.0165428333,42.812,87.65,98.47
1028,2022-11-17 23:04:17.880170,39.9865645,0.0165881667,42.8,87.17,96.84
1029,2022-11-17 23:04:18.892106,39.9866653333,0.016635,42.535,87.85,97.95
1030,2022-11-17 23:04:19.903957,39.9867658333,0.0166805,42.493,87.47,98.15
1031,2022-11-17 23:04:20.916473,39.9868658333,0.016728,42.72,87.63,98.03
1032,2022-11-17 23:04:21.928585,39.986965,0.0167775,42.694,87.84,96.86
1033,2022-11-17 23:04:22.940753,39.9870646667,0.0168261667,42.746,87.09,97.68
1034,2022-11-17 23:04:23.952748,39.9871646667,0.0168748333,42.636,86.99,96.46
1035,2022-11-17 23:04:24.965166,39.9872651667,0.016921,42.711,86.61,97.11
1036,2022-11-17 23:04:25.977139,39.9873653333,0.016967,42.737,86.85,96.96
1037,2022-11-17 23:04:26.989036,39.9874656667,0.0170121667,42.52,86.88,96.72
1038,2022-11-17 23:04:28.001041,39.9875653333,0.0170596667,42.669,86.33,95.37
1039,2022-11-17 23:04:29.013061,39.9876656667,0.0171061667,42.751,86.14,97.56
1040,2022-11-17 23:04:30.025059,39.9877653333,0.0171531667,42.47,87.04,99.57
1041,2022-11-17 23:04:31.037453,39.9878656667,0.0172008333,42.727,86.38,97.69
1042,2022-11-17 23:04:32.049448,39.9879661667,0.0172493333,42.548,86.72,97.96
1043,2022-11-17 23:04:33.061328,39.9880661667,0.017295,42.452,88.74,97.22
1044,2022-11-17 23:04:34.073462,39.9881656667,0.0173403333,42.508,88.44,98.06
1045,2022-11-17 23:04:35.094403,39.9882656667,0.0173875,42.502,88.99,100.63
1046,2022-11-17 23:04:36.106545,39.9883656667,0.0174345,42.656,89.2,97.46
1047,2022-11-17 23:04:37.118485,39.9884656667,0.0174813333,42.566,89.12,99.05
1048,2022-11-17 23:04:38.130742,39.9885656667,0.017528,42.775,89.18,97.75
1049,2022-11-17 23:04:39.143108,39.9886656667,0.0175771667,42.554,87.83,99.33
1050,2022-11-17 23:04:40.155217,39.9887653333,0.0176273333,42.682,87.02,97.01
1051,2022-11-17 23:04:41.167750,39.9888645,0.0176775,42.497,86.93,97.14
1052,2022-11-17 23:04:42.177151,39.9889646667,0.0177258333,0.0,86.76,96.46
1053,2022-11-17 23:04:43.186283,39.9890645,0.017774,0.0,85.99,96.15
1054,2022-11-17 23:04:44.196023,39.9891651667,0.0178201667,0.0,86.57,96.7
1055,2022-11-17 23:04:45.208002,39.9892646667,0.0178666667,42.352,88.13,98.62
1056,2022-11-17 23:04:46.214549,0.0,0.0,42.656,87.4,98.07
1057,2022-11-17 23:04:47.221472,0.0,0.0,42.669,88.02,98.57
1058,2022-11-17 23:04:48.228262,0.0,0.0,42.685,88.57,97.68
1059,2022-11-17 23:04:49.235737,0.0,0.0,42.659,88.24,97.32
1060,2022-11-17 23:04:50.241974,0.0,0.0,42.593,87.57,98.22
1061,2022-11-17 23:04:51.248295,0.0,0.0,42.916,87.97,100.07
1062,2022-11-17 23:04:52.255612,0.0,0.0,42.691,87.38,96.99
1063,2022-11-17 23:04:53.262149,0.0,0.0,42.489,87.07,95.96
1064,2022-11-17 23:04:54.269036,0.0,0.0,42.702,87.56,97.07
1065,2022-11-17 23:04:55.281752,39.9903663333,0.0183851667,42.12,87.62,96.52
1066,2022-11-17 23:04:56.293641,39.9904666667,0.0184316667,42.743,87.98,97.83
1067,2022-11-17 23:04:57.305683,39.9905671667,0.0184783333,42.731,87.14,96.4
1068,2022-11-17 23:04:58.326052,39.9906683333,0.0185241667,42.72,87.59,97.18
1069,2022-11-17 23:04:59.342723,39.9907693333,0.0185706667,42.721,86.21,94.7
1070,2022-11-17 23:05:00.354813,39.9908693333,0.018618,42.719,86.3,96.8
1071,2022-11-17 23:05:01.367641,39.9909701667,0.0186656667,42.947,86.65,96.47
1072,2022-11-17 23:05:02.379902,39.9910706667,0.0187135,42.784,86.23,96.19
1073,2022-11-17 23:05:03.392381,39.9911711667,0.0187608333,42.619,86.38,98.52
1074,2022-11-17 23:05:04.404557,39.9912711667,0.0188081667,42.681,88.7,98.14
1075,2022-11-17 23:05:05.417422,39.991371,0.0188558333,42.6,88.74,98.88
1076,2022-11-17 23:05:06.429941,39.9914706667,0.0189031667,42.726,88.12,99.64
1077,2022-11-17 23:05:07.442158,39.9915701667,0.0189486667,42.547,87.53,97.3
1078,2022-11-17 23:05:08.454212,39.99167,0.0189955,42.395,88.7,98.92
1079,2022-11-17 23:05:09.466457,39.99177,0.0190418333,42.563,88.34,98.99
1080,2022-11-17 23:05:10.479029,39.99187,0.0190886667,42.599,89.4,99.52
1081,2022-11-17 23:05:11.491101,39.9919711667,0.0191355,42.481,88.94,98.43
1082,2022-11-17 23:05:12.503057,39.9920713333,0.0191828333,42.525,89.05,98.6
1083,2022-11-17 23:05:13.515022,39.9921716667,0.0192315,42.65,87.78,97.57
1084,2022-11-17 23:05:14.527278,39.9922716667,0.0192801667,42.779,87.73,96.48
1085,2022-11-17 23:05:15.539688,39.9923741667,0.0193286667,42.628,87.72,96.46
1086,2022-11-17 23:05:16.551802,39.9924745,0.019376,42.6,88.9,100.09
1087,2022-11-17 23:05:17.564134,39.992574,0.019424,42.495,87.63,97.78
1088,2022-11-17 23:05:18.583712,39.9926733333,0.019473,42.744,87.83,97.28
1089,2022-11-17 23:05:19.595981,39.9927735,0.0195193333,42.428,87.17,95.23
1090,2022-11-17 23:05:20.608398,39.9928736667,0.0195643333,42.374,87.43,98.13
1091,2022-11-17 23:05:21.620784,39.9929743333,0.01961,42.63,88.67,97.03
1092,2022-11-17 23:05:22.633245,39.9930766667,0.019657,42.788,87.82,97.77
1093,2022-11-17 23:05:23.645507,39.993177,0.0197041667,42.74,88.14,97.88
1094,2022-11-17 23:05:24.657620,39.9932786667,0.019751,42.584,88.35,97.2
1095,2022-11-17 23:05:25.669662,39.9933786667,0.0197983333,42.531,88.0,98.0
1096,2022-11-17 23:05:26.681649,39.9934781667,0.0198463333,42.489,87.49,96.31
1097,2022-11-17 23:05:27.693687,39.993578,0.0198945,42.842,87.17,98.3
1098,2022-11-17 23:05:28.706577,39.9936773333,0.0199426667,42.705,87.84,96.63
1099,2022-11-17 23:05:29.718500,39.9937771667,0.0199908333,42.881,87.97,98.11
1100,2022-11-17 23:05:30.730479,39.9938773333,0.0200383333,42.74,86.53,93.97
1101,2022-11-17 23:05:31.742725,39.9939776667,0.020086,42.482,87.49,95.8
1102,2022-11-17 23:05:32.754930,39.9940778333,0.0201316667,42.519,87.49,96.9
1103,2022-11-17 23:05:33.766926,39.9941775,0.0201773333,42.519,87.88,97.25
1104,2022-11-17 23:05:34.778872,39.994278,0.0202231667,42.621,88.63,97.55
1105,2022-11-17 23:05:35.790919,39.994379,0.0202683333,42.786,87.91,96.81
1106,2022-11-17 23:05:36.802849,39.9944805,0.0203118333,42.476,88.17,100.28
1107,2022-11-17 23:05:37.825880,39.9945778333,0.0203573333,40.958,87.04,95.33
1108,2022-11-17 23:05:38.841266,39.9946681667,0.0204006667,37.796,87.07,96.29
1109,2022-11-17 23:05:39.854029,39.9947523333,0.0204445,35.421,84.62,94.0
1110,2022-11-17 23:05:40.866121,39.9948241667,0.0204906667,30.977,81.7,91.09
1111,2022-11-17 23:05:41.878201,39.994883,0.0205381667,26.519,83.19,93.66
1112,2022-11-17 23:05:42.890406,39.9949275,0.0205893333,22.898,81.98,94.77
1113,2022-11-17 23:05:43.902436,39.9949576667,0.0206525,23.514,83.53,95.88
1114,2022-11-17 23:05:44.914505,39.9949835,0.0207201667,23.371,82.45,94.44
1115,2022-11-17 23:05:45.926490,39.9950143333,0.0207843333,23.047,81.08,96.84
1116,2022-11-17 23:05:46.938435,39.9950551667,0.020842,23.987,84.54,104.18
1117,2022-11-17 23:05:47.950435,39.9951096667,0.0208621667,23.688,81.54,96.43
1118,2022-11-17 23:05:48.962404,39.9951663333,0.02085,24.888,81.75,97.02
1119,2022-11-17 23:05:49.974401,39.9952213333,0.0208261667,22.816,82.02,95.59
1120,2022-11-17 23:05:50.986837,39.9952548333,0.0207733333,24.769,80.55,93.65
1121,2022-11-17 23:05:51.999128,39.9952741667,0.0207001667,24.476,80.22,93.8
1122,2022-11-17 23:05:53.011280,39.9952801667,0.0206255,22.781,84.31,104.7
1123,2022-11-17 23:05:54.023286,39.995272,0.020552,23.982,81.82,96.29
1124,2022-11-17 23:05:55.035476,39.9952293333,0.0204996667,23.967,81.39,94.55
1125,2022-11-17 23:05:56.047582,39.9951761667,0.0204623333,24.193,82.2,99.49
1126,2022-11-17 23:05:57.059611,39.9951203333,0.0204516667,22.638,81.95,94.7
1127,2022-11-17 23:05:58.071897,39.9950641667,0.0204615,23.341,85.03,102.61
1128,2022-11-17 23:05:59.089931,39.9950045,0.020476,25.213,86.25,99.75
1129,2022-11-17 23:06:00.102095,39.9949343333,0.0204806667,28.583,87.02,97.51
1130,2022-11-17 23:06:01.114156,39.9948545,0.0204691667,32.554,87.9,98.57
1131,2022-11-17 23:06:02.127192,39.9947715,0.0204375,35.576,88.81,99.13
1132,2022-11-17 23:06:03.139404,39.994687,0.0204003333,36.784,88.66,99.05
1133,2022-11-17 23:06:04.151958,39.9945971667,0.020361,38.22,89.01,98.2
1134,2022-11-17 23:06:05.164061,39.9945028333,0.0203198333,40.777,89.36,99.95
1135,2022-11-17 23:06:06.173502,39.994406,0.0202755,0.0,87.92,99.03
1136,2022-11-17 23:06:07.182280,39.9943076667,0.0202316667,0.0,87.64,97.2
1137,2022-11-17 23:06:08.191447,39.9942096667,0.0201848333,0.0,88.25,100.38
1138,2022-11-17 23:06:09.203720,39.994115,0.020136,41.94,88.28,98.1
1139,2022-11-17 23:06:10.210147,0.0,0.0,42.148,88.76,99.2
1140,2022-11-17 23:06:11.216834,0.0,0.0,42.205,89.05,101.62
1141,2022-11-17 23:06:12.223274,0.0,0.0,42.192,87.53,98.51
1142,2022-11-17 23:06:13.229820,0.0,0.0,42.081,87.64,98.35
1143,2022-11-17 23:06:14.236374,0.0,0.0,42.045,87.24,99.88
1144,2022-11-17 23:06:15.242897,0.0,0.0,42.283,87.31,98.09
1145,2022-11-17 23:06:16.248932,0.0,0.0,42.316,88.74,101.25
1146,2022-11-17 23:06:17.255687,0.0,0.0,42.384,88.94,99.17
1147,2022-11-17 23:06:18.262084,0.0,0.0,42.462,88.46,100.83
1148,2022-11-17 23:06:19.268956,0.0,0.0,42.133,88.9,100.36
1149,2022-11-17 23:06:20.281306,39.9929331667,0.0195706667,42.358,87.68,99.85
1150,2022-11-17 23:06:21.293983,39.9928331667,0.0195236667,42.362,88.43,100.84
1151,2022-11-17 23:06:22.306318,39.9927333333,0.0194763333,42.543,89.11,102.54
1152,2022-11-17 23:06:23.327081,39.9926316667,0.0194296667,42.604,87.84,98.82
1153,2022-11-17 23:06:24.339232,39.992532,0.0193808333,42.669,88.48,97.94
1154,2022-11-17 23:06:25.351400,39.9924335,0.0193321667,42.332,88.57,98.06
1155,2022-11-17 23:06:26.363835,39.9923338333,0.0192846667,42.413,88.33,100.2
1156,2022-11-17 23:06:27.376399,39.9922341667,0.0192383333,42.532,88.48,99.28
1157,2022-11-17 23:06:28.388887,39.9921343333,0.0191925,42.422,88.79,100.83
1158,2022-11-17 23:06:29.401021,39.9920351667,0.0191473333,42.439,88.78,99.37
1159,2022-11-17 23:06:30.413209,39.9919358333,0.0191016667,42.428,88.4,99.09
1160,2022-11-17 23:06:31.426007,39.9918353333,0.019056,42.564,88.01,100.78
1161,2022-11-17 23:06:32.438707,39.9917366667,0.0190088333,42.572,88.74,100.47
1162,2022-11-17 23:06:33.451022,39.9916405,0.01896,41.807,88.67,99.42
1163,2022-11-17 23:06:34.463525,39.9915415,0.0189113333,42.476,89.7,103.81
1164,2022-11-17 23:06:35.475565,39.9914426667,0.0188633333,42.336,88.53,99.71
1165,2022-11-17 23:06:36.487917,39.9913445,0.0188158333,42.022,88.47,102.12
1166,2022-11-17 23:06:37.500342,39.9912443333,0.0187683333,42.742,86.4,99.58
1167,2022-11-17 23:06:38.512763,39.9911438333,0.0187216667,42.473,86.2,97.7
1168,2022-11-17 23:06:39.525422,39.9910441667,0.0186756667,42.339,86.32,98.62
1169,2022-11-17 23:06:40.537504,39.9909425,0.0186296667,42.557,87.42,102.86
1170,2022-11-17 23:06:41.549631,39.9908435,0.0185821667,42.552,87.61,100.95
1171,2022-11-17 23:06:42.570220,39.990744,0.0185348333,42.424,87.69,99.16
1172,2022-11-17 23:06:43.589024,39.990646,0.0184866667,42.207,87.51,100.27
1173,2022-11-17 23:06:44.601348,39.9905466667,0.0184393333,42.258,88.13,100.09
1174,2022-11-17 23:06:45.613565,39.9904475,0.018393,42.155,87.74,97.91
1175,2022-11-17 23:06:46.626074,39.990348,0.0183455,42.7,88.17,98.47
1176,2022-11-17 23:06:47.638137,39.9902481667,0.0182986667,42.402,87.64,98.03
1177,2022-11-17 23:06:48.650142,39.9901488333,0.0182515,42.293,88.56,99.49
1178,2022-11-17 23:06:49.661979,39.9900495,0.018204,42.451,88.14,98.91
1179,2022-11-17 23:06:50.673800,39.9899501667,0.0181553333,42.315,87.52,99.38
1180,2022-11-17 23:06:51.685973,39.98985,0.0181076667,42.36,88.29,102.23
1181,2022-11-17 23:06:52.697788,39.989751,0.0180588333,42.435,88.04,99.43
1182,2022-11-17 23:06:53.709747,39.989651,0.0180106667,42.346,88.41,100.06
1183,2022-11-17 23:06:54.722094,39.9895515,0.0179635,42.35,88.26,98.48
1184,2022-11-17 23:06:55.734061,39.9894503333,0.0179163333,42.298,87.62,98.8
1185,2022-11-17 23:06:56.747102,39.9893486667,0.0178715,42.41,88.17,99.84
1186,2022-11-17 23:06:57.759241,39.9892493333,0.017825,42.582,88.06,99.26
1187,2022-11-17 23:06:58.771144,39.9891491667,0.0177795,42.553,87.42,100.8
1188,2022-11-17 23:06:59.783128,39.989049,0.0177321667,42.634,87.41,97.76
1189,2022-11-17 23:07:00.795082,39.9889488333,0.0176858333,42.327,86.75,98.4
1190,2022-11-17 23:07:01.807046,39.9888495,0.0176381667,42.845,86.87,101.66
1191,2022-11-17 23:07:02.829387,39.9887478333,0.0175915,42.507,88.48,99.39
1192,2022-11-17 23:07:03.841264,39.9886466667,0.0175441667,42.544,89.31,101.48
1193,2022-11-17 23:07:04.853204,39.988546,0.0174981667,42.196,87.78,99.5
1194,2022-11-17 23:07:05.865370,39.988446,0.0174508333,42.23,88.37,98.56
1195,2022-11-17 23:07:06.877255,39.9883461667,0.0174036667,42.478,88.56,99.27
1196,2022-11-17 23:07:07.889714,39.9882465,0.0173576667,42.207,88.89,99.56
1197,2022-11-17 23:07:08.902077,39.988146,0.0173115,42.305,86.43,101.1
1198,2022-11-17 23:07:09.913755,39.988046,0.0172655,42.407,86.36,99.38
1199,2022-11-17 23:07:10.925992,39.9879453333,0.0172181667,42.913,87.33,100.33
1200,2022-11-17 23:07:11.937964,39.987845,0.0171705,42.946,88.61,101.66
1201,2022-11-17 23:07:12.950040,39.9877446667,0.0171221667,42.714,90.75,105.08
1202,2022-11-17 23:07:13.961991,39.987645,0.0170741667,42.505,86.88,99.41
1203,2022-11-17 23:07:14.973846,39.9875453333,0.0170265,42.31,86.49,96.27
1204,2022-11-17 23:07:15.985846,39.9874461667,0.0169801667,42.357,87.13,100.93
1205,2022-11-17 23:07:16.997695,39.9873461667,0.0169331667,42.218,87.0,99.47
1206,2022-11-17 23:07:18.009656,39.9872465,0.0168871667,42.41,87.95,101.91
1207,2022-11-17 23:07:19.021638,39.9871458333,0.0168398333,42.547,87.84,100.92
1208,2022-11-17 23:07:20.033761,39.9870455,0.0167936667,42.383,88.86,100.78
1209,2022-11-17 23:07:21.046113,39.9869448333,0.016745,42.666,88.12,98.79
1210,2022-11-17 23:07:22.058264,39.9868438333,0.0166953333,42.955,88.34,100.11
1211,2022-11-17 23:07:23.080147,39.986742,0.0166475,42.911,88.66,101.06
1212,2022-11-17 23:07:24.092454,39.98664,0.016599,42.849,89.1,100.76
1213,2022-11-17 23:07:25.104619,39.98654,0.016552,42.802,89.12,99.73
1214,2022-11-17 23:07:26.116806,39.9864383333,0.0165055,42.829,89.9,102.47
1215,2022-11-17 23:07:27.128912,39.986338,0.0164598333,42.589,89.23,99.89
1216,2022-11-17 23:07:28.141375,39.986238,0.0164141667,42.168,88.75,101.8
1217,2022-11-17 23:07:29.153482,39.9861385,0.0163666667,42.571,88.61,100.31
1218,2022-11-17 23:07:30.162316,39.9860381667,0.0163193333,0.0,89.11,97.69
1219,2022-11-17 23:07:31.171421,39.9859376667,0.0162723333,0.0,89.02,99.76
1220,2022-11-17 23:07:32.180296,39.9858385,0.0162238333,0.0,89.17,101.97
1221,2022-11-17 23:07:33.192456,39.9857388333,0.0161768333,42.686,88.7,100.44
1222,2022-11-17 23:07:34.199241,0.0,0.0,42.597,89.06,99.29
1223,2022-11-17 23:07:35.206438,0.0,0.0,42.519,89.25,99.92
1224,2022-11-17 23:07:36.212631,0.0,0.0,42.755,88.81,99.78
1225,2022-11-17 23:07:37.219375,0.0,0.0,42.5,87.98,99.51
1226,2022-11-17 23:07:38.226548,0.0,0.0,42.262,88.0,98.73
1227,2022-11-17 23:07:39.233135,0.0,0.0,42.486,88.24,100.71
1228,2022-11-17 23:07:40.239266,0.0,0.0,42.26,88.51,101.57
1229,2022-11-17 23:07:41.246312,0.0,0.0,42.131,89.32,100.79
1230,2022-11-17 23:07:42.252427,0.0,0.0,41.552,88.82,99.23
1231,2022-11-17 23:07:43.259034,0.0,0.0,42.441,88.41,97.97
1232,2022-11-17 23:07:44.271645,39.9845453333,0.015615,42.538,89.0,100.26
1233,2022-11-17 23:07:45.283780,39.9844443333,0.0155686667,42.711,88.26,98.67
1234,2022-11-17 23:07:46.295819,39.9843435,0.0155211667,42.688,88.63,100.36
1235,2022-11-17 23:07:47.308083,39.9842431667,0.015474,42.388,88.91,100.01
1236,2022-11-17 23:07:48.335997,39.9841423333,0.0154261667,42.514,88.38,99.64
1237,2022-11-17 23:07:49.348386,39.9840421667,0.0153785,42.435,88.83,99.28
1238,2022-11-17 23:07:50.360630,39.9839428333,0.015332,42.382,88.41,99.9
1239,2022-11-17 23:07:51.372787,39.9838433333,0.0152846667,42.626,88.53,98.68
1240,2022-11-17 23:07:52.384716,39.983743,0.0152368333,42.329,88.58,99.0
1241,2022-11-17 23:07:53.397690,39.9836445,0.0151893333,42.049,87.9,101.75
1242,2022-11-17 23:07:54.410316,39.9835448333,0.0151426667,42.551,88.31,100.39
1243,2022-11-17 23:07:55.422551,39.9834463333,0.0150958333,42.253,88.66,97.96
1244,2022-11-17 23:07:56.434715,39.9833478333,0.0150493333,41.958,88.65,99.52
1245,2022-11-17 23:07:57.447416,39.9832475,0.0150021667,42.642,87.93,98.9
1246,2022-11-17 23:07:58.459504,39.9831511667,0.0149523333,41.835,87.4,99.83
1247,2022-11-17 23:07:59.472094,39.9830518333,0.0149053333,42.038,87.55,100.08
1248,2022-11-17 23:08:00.484355,39.9829526667,0.014858,42.278,87.3,98.77
1249,2022-11-17 23:08:01.496866,39.982855,0.0148103333,41.85,86.86,100.86
1250,2022-11-17 23:08:02.509409,39.9827531667,0.014763,42.556,88.08,101.94
1251,2022-11-17 23:08:03.522016,39.9826543333,0.0147171667,42.216,87.26,97.3
1252,2022-11-17 23:08:04.534192,39.9825553333,0.0146706667,42.333,88.49,98.43
1253,2022-11-17 23:08:05.547435,39.9824558333,0.0146238333,42.625,89.27,101.08
1254,2022-11-17 23:08:06.564432,39.9823563333,0.0145756667,42.494,89.28,99.63
1255,2022-11-17 23:08:07.581711,39.9822561667,0.0145275,42.388,88.81,100.16
1256,2022-11-17 23:08:08.593781,39.9821561667,0.0144788333,42.381,89.17,101.82
1257,2022-11-17 23:08:09.606312,39.9820558333,0.0144326667,42.413,89.06,97.96
1258,2022-11-17 23:08:10.618532,39.9819558333,0.0143861667,42.578,89.39,100.36
1259,2022-11-17 23:08:11.630703,39.981856,0.0143398333,42.277,88.94,97.67
1260,2022-11-17 23:08:12.642634,39.9817555,0.0142935,42.405,89.22,98.83
1261,2022-11-17 23:08:13.654545,39.9816543333,0.0142458333,42.607,88.72,98.68
1262,2022-11-17 23:08:14.666656,39.9815535,0.0141985,42.443,88.03,98.46
1263,2022-11-17 23:08:15.678823,39.9814546667,0.0141513333,42.096,87.76,100.39
1264,2022-11-17 23:08:16.691585,39.9813548333,0.0141046667,42.299,86.55,97.53
1265,2022-11-17 23:08:17.703641,39.9812541667,0.0140568333,42.371,86.13,97.47
1266,2022-11-17 23:08:18.715661,39.9811538333,0.0140106667,42.24,86.6,98.12
1267,2022-11-17 23:08:19.727842,39.9810531667,0.0139655,42.136,86.96,99.0
1268,2022-11-17 23:08:20.740145,39.980952,0.013921,42.405,87.13,101.37
1269,2022-11-17 23:08:21.752135,39.980849,0.0138791667,42.341,86.8,97.03
1270,2022-11-17 23:08:22.764167,39.9807456667,0.0138373333,42.4,87.09,100.15
1271,2022-11-17 23:08:23.776227,39.9806411667,0.013796,42.587,87.7,101.65
1272,2022-11-17 23:08:24.788113,39.9805376667,0.0137555,42.059,85.78,98.43
1273,2022-11-17 23:08:25.800136,39.980443,0.0137158333,38.443,85.06,98.63
1274,2022-11-17 23:08:26.820090,39.9803543333,0.0136805,36.109,83.41,95.29
1275,2022-11-17 23:08:27.832225,39.9802688333,0.0136505,32.342,79.89,93.48
1276,2022-11-17 23:08:28.844921,39.9801925,0.013621,25.361,75.83,89.12
1277,2022-11-17 23:08:29.857374,39.9801425,0.0136066667,16.781,70.14,85.38
