,Unnamed: 0,system_date,lat,lon,speed,LA,LZ,speed_range,LA_corrected,correction,geometry
282,282,2022-11-17 22:51:42.869337,39.9702615,0.0125423333,14.747,78.44,91.27,"(9.961, 19.996]",85.66423331120795,1.1299251183583152,POINT (39.9702615 0.0125423333)
283,283,2022-11-17 22:51:43.881294,39.970288,0.0125713333,14.992,75.13,88.68,"(9.961, 19.996]",82.18661691386345,-2.34769127898619,POINT (39.970288 0.0125713333)
284,284,2022-11-17 22:51:44.893165,39.9703085,0.012601,12.497,71.13,83.39,"(9.961, 19.996]",80.03833733932613,-4.495970853523502,POINT (39.9703085 0.012601)
293,293,2022-11-17 22:51:54.002656,39.970374,0.0126736667,10.109,76.35,88.15,"(9.961, 19.996]",87.41558910392214,2.8812809110725084,POINT (39.970374 0.0126736667)
294,294,2022-11-17 22:51:55.014816,39.9704073333,0.0126971667,15.869,78.25,89.54,"(9.961, 19.996]",84.72828987159288,0.19398167874324201,POINT (39.9704073333 0.0126971667)
295,295,2022-11-17 22:51:56.033290,39.9704481667,0.012738,20.876,78.7,89.46,"(19.996, 29.992]",82.38859873388196,-2.145709458967673,POINT (39.9704481667 0.012738)
296,296,2022-11-17 22:51:57.045258,39.9704956667,0.0127848333,24.267,80.65,93.21,"(19.996, 29.992]",82.80742957988745,-1.7268786129621816,POINT (39.9704956667 0.0127848333)
297,297,2022-11-17 22:51:58.057123,39.9705466667,0.0128396667,26.341,81.78,90.59,"(19.996, 29.992]",83.10317261785629,-1.4311355749933483,POINT (39.9705466667 0.0128396667)
298,298,2022-11-17 22:51:59.076319,39.9706015,0.0129005,28.794,82.17,93.63,"(19.996, 29.992]",82.58739012915957,-1.9469180636900631,POINT (39.9706015 0.0129005)
299,299,2022-11-17 22:52:00.095830,39.9706601667,0.0129581667,28.573,81.78,95.18,"(19.996, 29.992]",82.2757690421287,-2.258539150720935,POINT (39.9706601667 0.0129581667)
300,300,2022-11-17 22:52:01.108283,39.9707255,0.0130106667,30.536,83.53,92.93,"(29.992, 39.988]",83.34985203056611,-1.1844561622835243,POINT (39.9707255 0.0130106667)
301,301,2022-11-17 22:52:02.121010,39.9707948333,0.0130535,30.488,83.28,93.26,"(29.992, 39.988]",83.11585525914818,-1.4184529337014595,POINT (39.9707948333 0.0130535)
302,302,2022-11-17 22:52:03.133526,39.9708628333,0.0130963333,31.461,82.12,91.6,"(29.992, 39.988]",81.63627406936281,-2.8980341234868234,POINT (39.9708628333 0.0130963333)
303,303,2022-11-17 22:52:04.145792,39.9709245,0.0131406667,27.997,82.05,93.67,"(19.996, 29.992]",82.75293494007771,-1.7813732527719282,POINT (39.9709245 0.0131406667)
304,304,2022-11-17 22:52:05.158179,39.9709823333,0.013185,26.859,79.46,90.64,"(19.996, 29.992]",80.58506608122578,-3.9492421116238603,POINT (39.9709823333 0.013185)
351,351,2022-11-17 22:52:52.713271,39.9712355,0.0133943333,13.605,78.47,95.67,"(9.961, 19.996]",86.51417768857743,1.9798694957277974,POINT (39.9712355 0.0133943333)
352,352,2022-11-17 22:52:53.725563,39.9712666667,0.0134033333,19.281,78.57,92.9,"(9.961, 19.996]",83.06712646123871,-1.4671817316109212,POINT (39.9712666667 0.0134033333)
353,353,2022-11-17 22:52:54.738365,39.9713158333,0.0134338333,22.926,77.02,90.32,"(19.996, 29.992]",79.75570545264415,-4.778602740205486,POINT (39.9713158333 0.0134338333)
354,354,2022-11-17 22:52:55.750361,39.9713673333,0.0134766667,24.181,77.8,86.95,"(19.996, 29.992]",79.99354477844109,-4.540763414408545,POINT (39.9713673333 0.0134766667)
355,355,2022-11-17 22:52:56.762309,39.9714256667,0.013517,26.275,81.64,93.07,"(19.996, 29.992]",82.98869335928872,-1.5456148335609186,POINT (39.9714256667 0.013517)
356,356,2022-11-17 22:52:57.774392,39.9714871667,0.0135571667,27.888,83.21,93.86,"(19.996, 29.992]",83.95261741462268,-0.5816907782269567,POINT (39.9714871667 0.0135571667)
357,357,2022-11-17 22:52:58.786345,39.9715516667,0.0135976667,29.115,84.21,94.05,"(19.996, 29.992]",84.5146105763547,-0.01969761649493762,POINT (39.9715516667 0.0135976667)
358,358,2022-11-17 22:52:59.798348,39.9716211667,0.0136386667,30.365,84.83,94.59,"(29.992, 39.988]",84.70697881522892,0.172670622379286,POINT (39.9716211667 0.0136386667)
359,359,2022-11-17 22:53:00.810619,39.9716853333,0.0136818333,30.423,84.15,93.23,"(29.992, 39.988]",84.00756650498523,-0.5267416878644013,POINT (39.9716853333 0.0136818333)
360,360,2022-11-17 22:53:01.822841,39.9717525,0.013726,31.562,84.19,95.81,"(29.992, 39.988]",83.67366866233567,-0.8606395305139642,POINT (39.9717525 0.013726)
361,361,2022-11-17 22:53:02.841435,39.9718016667,0.0137566667,22.627,84.24,95.78,"(19.996, 29.992]",87.10925037950932,2.5749421866596833,POINT (39.9718016667 0.0137566667)
362,362,2022-11-17 22:53:03.853569,39.9718635,0.0137955,27.222,86.09,100.24,"(19.996, 29.992]",87.07850234604115,2.544194153191512,POINT (39.9718635 0.0137955)
363,363,2022-11-17 22:53:04.865544,39.9719108333,0.0138293333,22.199,84.64,93.6,"(19.996, 29.992]",87.7035150980291,3.1692069051794647,POINT (39.9719108333 0.0138293333)
364,364,2022-11-17 22:53:05.877930,39.9719743333,0.0138696667,24.703,85.24,99.4,"(19.996, 29.992]",87.21628104985726,2.6819728570076222,POINT (39.9719743333 0.0138696667)
365,365,2022-11-17 22:53:06.890611,39.9720363333,0.0139058333,26.335,86.11,100.87,"(19.996, 29.992]",87.43549004140736,2.9011818485577265,POINT (39.9720363333 0.0139058333)
366,366,2022-11-17 22:53:07.902641,39.9720885,0.0139446667,24.344,83.73,94.74,"(19.996, 29.992]",85.8552023122253,1.3208941193756658,POINT (39.9720885 0.0139446667)
367,367,2022-11-17 22:53:08.914689,39.9721368333,0.0139941667,23.377,83.81,95.07,"(19.996, 29.992]",86.34753080290356,1.813222610053927,POINT (39.9721368333 0.0139941667)
368,368,2022-11-17 22:53:09.926749,39.9721896667,0.0140316667,24.405,83.95,95.46,"(19.996, 29.992]",86.04974390064822,1.5154357077985878,POINT (39.9721896667 0.0140316667)
369,369,2022-11-17 22:53:10.938978,39.9722573333,0.0140675,27.186,83.37,104.08,"(19.996, 29.992]",84.37196425828895,-0.1623439345606812,POINT (39.9722573333 0.0140675)
370,370,2022-11-17 22:53:11.951063,39.9723231667,0.0141096667,25.223,81.77,94.62,"(19.996, 29.992]",83.53436725478556,-0.9999409380640714,POINT (39.9723231667 0.0141096667)
371,371,2022-11-17 22:53:12.962969,39.9723733333,0.0141575,22.418,83.37,94.37,"(19.996, 29.992]",86.33364989478969,1.799341701940051,POINT (39.9723733333 0.0141575)
372,372,2022-11-17 22:53:13.974944,39.9724331667,0.0141923333,23.502,84.17,97.25,"(19.996, 29.992]",86.65328081367704,2.1189726208274067,POINT (39.9724331667 0.0141923333)
373,373,2022-11-17 22:53:14.986933,39.9725001667,0.0142296667,27.387,86.72,101.4,"(19.996, 29.992]",87.6470288383206,3.112720645470958,POINT (39.9725001667 0.0142296667)
374,374,2022-11-17 22:53:15.998822,39.97257,0.0142843333,30.594,83.39,94.37,"(29.992, 39.988]",83.19054832516618,-1.3437598676834597,POINT (39.97257 0.0142843333)
375,375,2022-11-17 22:53:17.010912,39.9726376667,0.0143301667,26.761,85.04,99.93,"(19.996, 29.992]",86.20225098847591,1.6679427956262742,POINT (39.9726376667 0.0143301667)
376,376,2022-11-17 22:53:18.023132,39.9727151667,0.0143793333,29.817,81.05,95.76,"(19.996, 29.992]",81.11224360951836,-3.4220645833312773,POINT (39.9727151667 0.0143793333)
377,377,2022-11-17 22:53:19.035528,39.972777,0.0144265,26.371,83.39,93.54,"(19.996, 29.992]",84.70159341239751,0.16728521954787823,POINT (39.972777 0.0144265)
378,378,2022-11-17 22:53:20.047600,39.9728346667,0.014475,25.484,83.5,94.48,"(19.996, 29.992]",85.15964394039548,0.6253357475458472,POINT (39.9728346667 0.014475)
379,379,2022-11-17 22:53:21.059512,39.9728928333,0.0145188333,24.444,84.12,97.72,"(19.996, 29.992]",86.20350053672053,1.6691923438708898,POINT (39.9728928333 0.0145188333)
380,380,2022-11-17 22:53:22.079682,39.9729463333,0.014561,24.234,84.78,99.56,"(19.996, 29.992]",86.95127258141468,2.4169643885650487,POINT (39.9729463333 0.014561)
381,381,2022-11-17 22:53:23.092363,39.9730088333,0.0146065,28.293,84.64,96.91,"(19.996, 29.992]",85.23594783940742,0.7016396465577799,POINT (39.9730088333 0.0146065)
382,382,2022-11-17 22:53:24.104554,39.9730815,0.0146505,28.761,83.85,93.79,"(19.996, 29.992]",84.27905548207487,-0.2552527107747693,POINT (39.9730815 0.0146505)
383,383,2022-11-17 22:53:25.116815,39.9731456667,0.0146933333,26.646,85.41,98.5,"(19.996, 29.992]",86.61606038605287,2.0817521932032292,POINT (39.9731456667 0.0146933333)
384,384,2022-11-17 22:53:26.129315,39.973207,0.01473,25.404,84.28,96.76,"(19.996, 29.992]",85.97162861340641,1.4373204205567731,POINT (39.973207 0.01473)
385,385,2022-11-17 22:53:27.141393,39.9732731667,0.0147761667,27.267,84.51,93.46,"(19.996, 29.992]",85.48169996892818,0.9473917760785469,POINT (39.9732731667 0.0147761667)
386,386,2022-11-17 22:53:28.154561,39.9733535,0.0148283333,31.658,85.09,97.04,"(29.992, 39.988]",84.54277395907059,0.008465766220950854,POINT (39.9733535 0.0148283333)
391,391,2022-11-17 22:53:33.204837,39.9737841667,0.01508,26.811,83.92,96.37,"(19.996, 29.992]",85.06326211401817,0.5289539211685366,POINT (39.9737841667 0.01508)
400,400,2022-11-17 22:53:42.269645,39.9745206667,0.0155095,22.879,82.37,93.87,"(19.996, 29.992]",85.12658168278148,0.5922734899318414,POINT (39.9745206667 0.0155095)
401,401,2022-11-17 22:53:43.282187,39.974602,0.0155911667,20.393,84.82,96.49,"(19.996, 29.992]",88.7467264621175,4.212418269267857,POINT (39.974602 0.0155911667)
402,402,2022-11-17 22:53:44.294145,39.9746276667,0.0156918333,21.544,82.59,94.83,"(19.996, 29.992]",85.95818682193651,1.4238786290868717,POINT (39.9746276667 0.0156918333)
403,403,2022-11-17 22:53:45.306536,39.9746331667,0.0157798333,22.558,80.43,93.4,"(19.996, 29.992]",83.33031900890757,-1.2039891839420704,POINT (39.9746331667 0.0157798333)
404,404,2022-11-17 22:53:46.323344,39.9746441667,0.015856,22.521,81.82,93.93,"(19.996, 29.992]",84.73701816411236,0.2027099712627205,POINT (39.9746441667 0.015856)
405,405,2022-11-17 22:53:47.339868,39.9746783333,0.015919,22.908,80.89,92.93,"(19.996, 29.992]",83.63369554354114,-0.9006126493084992,POINT (39.9746783333 0.015919)
406,406,2022-11-17 22:53:48.351842,39.9747171667,0.0159795,24.544,79.96,93.33,"(19.996, 29.992]",82.00196901471288,-2.532339178136752,POINT (39.9747171667 0.0159795)
407,407,2022-11-17 22:53:49.363854,39.9747676667,0.0160255,24.807,82.08,97.5,"(19.996, 29.992]",84.01354365900167,-0.5207645338479665,POINT (39.9747676667 0.0160255)
408,408,2022-11-17 22:53:50.376494,39.9748296667,0.0160278333,26.678,82.48,96.93,"(19.996, 29.992]",83.67385098769793,-0.8604572051517039,POINT (39.9748296667 0.0160278333)
409,409,2022-11-17 22:53:51.388762,39.9748963333,0.016008,26.697,82.23,95.61,"(19.996, 29.992]",83.4166085847487,-1.117699608100935,POINT (39.9748963333 0.016008)
410,410,2022-11-17 22:53:52.401073,39.974986,0.0159685,27.31,83.73,96.8,"(19.996, 29.992]",84.68567025252928,0.15136205967964145,POINT (39.974986 0.0159685)
411,411,2022-11-17 22:53:53.413418,39.9750513333,0.0159145,27.7,83.59,92.36,"(19.996, 29.992]",84.40142644043456,-0.1328817524150736,POINT (39.9750513333 0.0159145)
412,412,2022-11-17 22:53:54.425673,39.9751076667,0.0158663333,26.687,83.76,96.99,"(19.996, 29.992]",84.95041973302898,0.4161115401793438,POINT (39.9751076667 0.0158663333)
413,413,2022-11-17 22:53:55.438115,39.975159,0.015834,21.311,84.03,98.22,"(19.996, 29.992]",87.50880478419626,2.9744965913466217,POINT (39.975159 0.015834)
414,414,2022-11-17 22:53:56.450437,39.9752216667,0.0158425,23.287,84.36,95.98,"(19.996, 29.992]",86.93677071605221,2.4024625232025727,POINT (39.9752216667 0.0158425)
415,415,2022-11-17 22:53:57.463419,39.9752933333,0.0158843333,31.073,83.7,95.48,"(29.992, 39.988]",83.34251146971745,-1.1917967231321853,POINT (39.9752933333 0.0158843333)
416,416,2022-11-17 22:53:58.475469,39.9753688333,0.0159348333,34.265,83.44,95.25,"(29.992, 39.988]",82.08777082327958,-2.446537369570052,POINT (39.9753688333 0.0159348333)
417,417,2022-11-17 22:53:59.488077,39.9754425,0.0159746667,30.84,83.33,93.41,"(29.992, 39.988]",83.0490787244363,-1.485229468413337,POINT (39.9754425 0.0159746667)
418,418,2022-11-17 22:54:00.500272,39.9755061667,0.0160188333,28.396,82.6,92.09,"(19.996, 29.992]",83.1589815499796,-1.3753266428700357,POINT (39.9755061667 0.0160188333)
419,419,2022-11-17 22:54:01.512697,39.9755726667,0.0160661667,31.828,83.04,93.79,"(29.992, 39.988]",82.43829372716343,-2.09601446568621,POINT (39.9755726667 0.0160661667)
420,420,2022-11-17 22:54:02.524912,39.9756423333,0.0161091667,31.105,95.03,108.29,"(29.992, 39.988]",94.66204066111625,10.127732468266615,POINT (39.9756423333 0.0161091667)
421,421,2022-11-17 22:54:03.537072,39.9757133333,0.0161506667,31.084,83.08,93.06,"(29.992, 39.988]",82.718910913489,-1.8153972793606385,POINT (39.9757133333 0.0161506667)
422,422,2022-11-17 22:54:04.549251,39.9757818333,0.0161951667,31.536,83.49,94.89,"(29.992, 39.988]",82.98205215004076,-1.552256042808878,POINT (39.9757818333 0.0161951667)
423,423,2022-11-17 22:54:05.565941,39.9758578333,0.016241,33.758,82.37,96.35,"(29.992, 39.988]",81.16941550116947,-3.3648926916801685,POINT (39.9758578333 0.016241)
424,424,2022-11-17 22:54:06.588040,39.9759306667,0.0162878333,32.743,83.05,92.28,"(29.992, 39.988]",82.15997051598198,-2.374337676867654,POINT (39.9759306667 0.0162878333)
425,425,2022-11-17 22:54:07.601038,39.9760031667,0.0163328333,32.582,82.58,90.89,"(29.992, 39.988]",81.7401139750665,-2.7941942177831294,POINT (39.9760031667 0.0163328333)
426,426,2022-11-17 22:54:08.613513,39.9760808333,0.0163736667,32.985,82.86,92.89,"(29.992, 39.988]",81.89506153938751,-2.6392466534621235,POINT (39.9760808333 0.0163736667)
427,427,2022-11-17 22:54:09.625711,39.9761541667,0.0164161667,33.092,82.87,91.12,"(29.992, 39.988]",81.87211568359581,-2.6621925092538277,POINT (39.9761541667 0.0164161667)
428,428,2022-11-17 22:54:10.638250,39.9762311667,0.016461,33.178,82.83,92.39,"(29.992, 39.988]",81.80571296314946,-2.7285952297001757,POINT (39.9762311667 0.016461)
429,429,2022-11-17 22:54:11.650218,39.976311,0.0165056667,32.5,82.37,94.3,"(29.992, 39.988]",81.55574819727241,-2.9785599955772284,POINT (39.976311 0.0165056667)
430,430,2022-11-17 22:54:12.662226,39.9763846667,0.0165588333,35.192,82.68,94.79,"(29.992, 39.988]",81.05621666703979,-3.4780915258098446,POINT (39.9763846667 0.0165588333)
431,431,2022-11-17 22:54:13.674213,39.9764643333,0.0166076667,34.018,82.8,96.69,"(29.992, 39.988]",81.52136665317617,-3.012941539673463,POINT (39.9764643333 0.0166076667)
432,432,2022-11-17 22:54:14.686557,39.9765373333,0.0166511667,31.506,82.2,91.03,"(29.992, 39.988]",81.70173399798841,-2.8325741948612233,POINT (39.9765373333 0.0166511667)
433,433,2022-11-17 22:54:15.698844,39.9766108333,0.0166946667,31.434,81.08,96.34,"(29.992, 39.988]",80.60500809821666,-3.9293000946329784,POINT (39.9766108333 0.0166946667)
434,434,2022-11-17 22:54:16.710888,39.9766941667,0.0167351667,28.604,80.64,93.7,"(19.996, 29.992]",81.12473823415024,-3.409569958699393,POINT (39.9766941667 0.0167351667)
435,435,2022-11-17 22:54:17.722855,39.9767645,0.0167735,29.242,82.39,94.77,"(19.996, 29.992]",82.65033355450072,-1.883974638348917,POINT (39.9767645 0.0167735)
436,436,2022-11-17 22:54:18.735574,39.976833,0.0168155,30.766,83.98,96.19,"(29.992, 39.988]",83.72351729894136,-0.8107908939082762,POINT (39.976833 0.0168155)
437,437,2022-11-17 22:54:19.747747,39.976908,0.0168613333,33.327,83.43,95.21,"(29.992, 39.988]",82.36013030470755,-2.174177888142083,POINT (39.976908 0.0168613333)
438,438,2022-11-17 22:54:20.759657,39.9769873333,0.0169076667,33.332,83.95,95.89,"(29.992, 39.988]",82.87860422167452,-1.6557039711751145,POINT (39.9769873333 0.0169076667)
439,439,2022-11-17 22:54:21.772349,39.9770691667,0.0169585,35.221,83.73,94.01,"(29.992, 39.988]",82.09783728238268,-2.4364709104669515,POINT (39.9770691667 0.0169585)
440,440,2022-11-17 22:54:22.784413,39.9771465,0.0170073333,35.326,83.36,97.24,"(29.992, 39.988]",81.69755573787612,-2.836752454973521,POINT (39.9771465 0.0170073333)
441,441,2022-11-17 22:54:23.797632,39.9772285,0.0170568333,35.519,83.72,94.77,"(29.992, 39.988]",82.00212940678486,-2.532178786064776,POINT (39.9772285 0.0170568333)
442,442,2022-11-17 22:54:24.815153,39.9772915,0.0171031667,35.461,84.06,98.83,"(29.992, 39.988]",82.35875430703338,-2.1755538858162566,POINT (39.9772915 0.0171031667)
443,443,2022-11-17 22:54:25.836407,39.97737,0.0171518333,35.614,84.54,95.11,"(29.992, 39.988]",82.79495752658048,-1.7393506662691607,POINT (39.97737 0.0171518333)
444,444,2022-11-17 22:54:26.848206,39.9774525,0.0172013333,37.448,84.25,95.69,"(29.992, 39.988]",81.99413978767744,-2.5401684051721958,POINT (39.9774525 0.0172013333)
445,445,2022-11-17 22:54:27.860097,39.9775365,0.0172528333,37.807,84.78,95.68,"(29.992, 39.988]",82.42708223508801,-2.107225957761628,POINT (39.9775365 0.0172528333)
446,446,2022-11-17 22:54:28.872394,39.9776251667,0.017307,38.574,84.66,93.56,"(29.992, 39.988]",82.10277131705521,-2.4315368757944213,POINT (39.9776251667 0.017307)
447,447,2022-11-17 22:54:29.884433,39.9777088333,0.0173583333,36.943,83.75,91.98,"(29.992, 39.988]",81.63225598278109,-2.902052210068547,POINT (39.9777088333 0.0173583333)
448,448,2022-11-17 22:54:30.896463,39.9777811667,0.0174091667,35.167,83.43,92.87,"(29.992, 39.988]",81.81344581846237,-2.7208623743872664,POINT (39.9777811667 0.0174091667)
449,449,2022-11-17 22:54:31.908723,39.9778426667,0.0174583333,34.533,82.97,92.27,"(29.992, 39.988]",81.53851555680068,-2.995792636048961,POINT (39.9778426667 0.0174583333)
450,450,2022-11-17 22:54:32.920562,39.9779183333,0.0175058333,33.781,82.32,90.37,"(29.992, 39.988]",81.1124869858799,-3.4218212069697387,POINT (39.9779183333 0.0175058333)
451,451,2022-11-17 22:54:33.932543,39.9779851667,0.017553,33.025,83.24,94.03,"(29.992, 39.988]",82.26273283995913,-2.2715753528905083,POINT (39.9779851667 0.017553)
452,452,2022-11-17 22:54:34.944439,39.9780531667,0.0175971667,30.655,83.61,93.09,"(29.992, 39.988]",83.39028559649206,-1.1440225963575728,POINT (39.9780531667 0.0175971667)
453,453,2022-11-17 22:54:35.956521,39.9781155,0.0176425,28.87,82.18,91.47,"(19.996, 29.992]",82.57057523841898,-1.9637329544306539,POINT (39.9781155 0.0176425)
454,454,2022-11-17 22:54:36.968493,39.9781823333,0.017704,29.273,82.41,90.91,"(19.996, 29.992]",82.65955497627309,-1.8747532165765506,POINT (39.9781823333 0.017704)
455,455,2022-11-17 22:54:37.980319,39.9782196667,0.0177818333,26.701,85.6,96.11,"(19.996, 29.992]",86.78508452513752,2.2507763322878844,POINT (39.9782196667 0.0177818333)
456,456,2022-11-17 22:54:38.992156,39.9782415,0.0178716667,28.013,85.64,97.25,"(19.996, 29.992]",86.33712299669764,1.8028148038480083,POINT (39.9782415 0.0178716667)
457,457,2022-11-17 22:54:40.004038,39.9782576667,0.0179693333,29.01,83.85,96.1,"(19.996, 29.992]",84.1913636579305,-0.3429445349191411,POINT (39.9782576667 0.0179693333)
458,458,2022-11-17 22:54:41.016534,39.9782843333,0.0180691667,29.004,86.6,98.91,"(19.996, 29.992]",86.94346785007177,2.4091596572221334,POINT (39.9782843333 0.0180691667)
459,459,2022-11-17 22:54:42.028480,39.9783151667,0.0181543333,28.234,84.47,98.84,"(19.996, 29.992]",85.0871833733407,0.552875180491057,POINT (39.9783151667 0.0181543333)
460,460,2022-11-17 22:54:43.040660,39.9783643333,0.0182241667,27.572,82.68,96.44,"(19.996, 29.992]",83.53854288591155,-0.9957653069380825,POINT (39.9783643333 0.0182241667)
461,461,2022-11-17 22:54:44.052744,39.978414,0.0182688333,26.605,84.1,97.63,"(19.996, 29.992]",85.32172512377103,0.7874169309213954,POINT (39.978414 0.0182688333)
462,462,2022-11-17 22:54:45.074984,39.9784775,0.0182741667,26.813,84.02,97.84,"(19.996, 29.992]",85.16250329581173,0.6281951029620956,POINT (39.9784775 0.0182741667)
463,463,2022-11-17 22:54:46.087365,39.9785501667,0.0182536667,28.182,85.06,98.43,"(19.996, 29.992]",85.69593626000689,1.1616280671572525,POINT (39.9785501667 0.0182536667)
464,464,2022-11-17 22:54:47.099676,39.9786125,0.0182045,29.745,88.25,99.48,"(19.996, 29.992]",88.33683767860434,3.802529485754704,POINT (39.9786125 0.0182045)
465,465,2022-11-17 22:54:48.111764,39.9786965,0.0181495,31.652,90.01,101.0,"(29.992, 39.988]",89.46470213159964,4.930393938750001,POINT (39.9786965 0.0181495)
466,466,2022-11-17 22:54:49.123711,39.9787673333,0.0180995,32.629,89.01,99.63,"(29.992, 39.988]",88.15545025956726,3.621142066717624,POINT (39.9787673333 0.0180995)
467,467,2022-11-17 22:54:50.135441,39.9788443333,0.0180736667,32.323,88.69,99.78,"(29.992, 39.988]",87.93130179278548,3.39699359993584,POINT (39.9788443333 0.0180736667)
468,468,2022-11-17 22:54:51.147900,39.9789253333,0.0180821667,33.021,86.67,98.34,"(29.992, 39.988]",85.69396503774651,1.1596568448968725,POINT (39.9789253333 0.0180821667)
473,473,2022-11-17 22:54:56.198135,39.9793375,0.0183046667,36.81,86.51,96.32,"(29.992, 39.988]",84.42894527841396,-0.10536291443567336,POINT (39.9793375 0.0183046667)
484,484,2022-11-17 22:55:07.274881,39.9804051667,0.018879,43.574,91.23,100.9,"(39.988, 49.983]",87.43289853226966,2.898590339420025,POINT (39.9804051667 0.018879)
485,485,2022-11-17 22:55:08.287024,39.9805031667,0.0189331667,42.956,89.37,98.52,"(39.988, 49.983]",85.71820873501987,1.1839005421702353,POINT (39.9805031667 0.0189331667)
486,486,2022-11-17 22:55:09.299154,39.9806025,0.0189866667,43.215,89.01,99.27,"(39.988, 49.983]",85.29705726634559,0.7627490734959537,POINT (39.9806025 0.0189866667)
487,487,2022-11-17 22:55:10.316326,39.980701,0.0190406667,43.013,90.25,102.38,"(39.988, 49.983]",86.58471910627931,2.0504109134296726,POINT (39.980701 0.0190406667)
488,488,2022-11-17 22:55:11.338314,39.9807978333,0.0190938333,42.191,90.88,106.7,"(39.988, 49.983]",87.41100643332564,2.876698240476003,POINT (39.9807978333 0.0190938333)
489,489,2022-11-17 22:55:12.350547,39.980897,0.019147,42.838,88.57,97.81,"(39.988, 49.983]",84.94619160905908,0.4118834162094487,POINT (39.980897 0.019147)
490,490,2022-11-17 22:55:13.362773,39.9809958333,0.0191993333,42.449,89.07,99.54,"(39.988, 49.983]",85.5389892055035,1.0046810126538617,POINT (39.9809958333 0.0191993333)
491,491,2022-11-17 22:55:14.374967,39.9810908333,0.0192531667,42.387,89.59,102.11,"(39.988, 49.983]",86.07385809508509,1.53954990223545,POINT (39.9810908333 0.0192531667)
492,492,2022-11-17 22:55:15.387317,39.9811896667,0.0193068333,43.061,89.5,99.52,"(39.988, 49.983]",85.82337327686716,1.2890650840175226,POINT (39.9811896667 0.0193068333)
493,493,2022-11-17 22:55:16.399509,39.9812911667,0.019361,43.607,89.12,98.66,"(39.988, 49.983]",85.31519732047428,0.780889127624647,POINT (39.9812911667 0.019361)
494,494,2022-11-17 22:55:17.411711,39.9813916667,0.0194128333,43.226,88.18,96.11,"(39.988, 49.983]",84.46446821980096,-0.06983997304867273,POINT (39.9813916667 0.0194128333)
495,495,2022-11-17 22:55:18.423851,39.98149,0.0194658333,42.763,90.34,102.98,"(39.988, 49.983]",86.73401742792875,2.199709235079112,POINT (39.98149 0.0194658333)
496,496,2022-11-17 22:55:19.436150,39.981586,0.0195173333,41.916,88.41,98.85,"(39.988, 49.983]",85.00752900834223,0.47322081549259565,POINT (39.981586 0.0195173333)
497,497,2022-11-17 22:55:20.448372,39.9816853333,0.0195716667,43.028,88.02,98.31,"(39.988, 49.983]",84.351172175058,-0.18313601779163946,POINT (39.9816853333 0.0195716667)
498,498,2022-11-17 22:55:21.460507,39.9817793333,0.019625,42.466,88.47,97.76,"(39.988, 49.983]",84.9349160455409,0.400607852691266,POINT (39.9817793333 0.019625)
499,499,2022-11-17 22:55:22.472692,39.981878,0.0196805,42.445,88.73,99.19,"(39.988, 49.983]",85.19994783314534,0.6656396402957085,POINT (39.981878 0.0196805)
500,500,2022-11-17 22:55:23.485853,39.9819745,0.0197358333,42.075,88.17,97.11,"(39.988, 49.983]",84.72901383613093,0.1947056432812957,POINT (39.9819745 0.0197358333)
501,501,2022-11-17 22:55:24.498083,39.9820701667,0.0197916667,42.417,89.28,101.84,"(39.988, 49.983]",85.75666075725074,1.2223525644011062,POINT (39.9820701667 0.0197916667)
502,502,2022-11-17 22:55:25.510127,39.982164,0.0198395,39.992,88.56,97.68,"(39.988, 49.983]",85.6355264750256,1.1012182821759637,POINT (39.982164 0.0198395)
503,503,2022-11-17 22:55:26.522422,39.9822606667,0.0198915,42.384,88.97,100.88,"(39.988, 49.983]",85.45457810901968,0.9202699161700423,POINT (39.9822606667 0.0198915)
504,504,2022-11-17 22:55:27.534712,39.9823578333,0.0199473333,42.357,88.47,99.16,"(39.988, 49.983]",84.96106052874103,0.4267523358913934,POINT (39.9823578333 0.0199473333)
505,505,2022-11-17 22:55:28.546869,39.982456,0.0200016667,42.481,88.81,98.85,"(39.988, 49.983]",85.27132343474483,0.7370152418951932,POINT (39.982456 0.0200016667)
506,506,2022-11-17 22:55:29.559285,39.9825556667,0.0200538333,43.418,89.09,99.28,"(39.988, 49.983]",85.32938339370375,0.7950752008541144,POINT (39.9825556667 0.0200538333)
507,507,2022-11-17 22:55:30.577747,39.982654,0.0201065,42.456,88.77,97.2,"(39.988, 49.983]",85.23731182447162,0.7030036316219821,POINT (39.982654 0.0201065)
508,508,2022-11-17 22:55:31.591175,39.9827531667,0.0201601667,43.107,88.8,100.5,"(39.988, 49.983]",85.11251205180669,0.5782038589570533,POINT (39.9827531667 0.0201601667)
509,509,2022-11-17 22:55:32.603731,39.9828503333,0.0202146667,42.377,88.89,97.24,"(39.988, 49.983]",85.37625833974505,0.8419501468954138,POINT (39.9828503333 0.0202146667)
510,510,2022-11-17 22:55:33.616536,39.9829431667,0.0202716667,40.784,88.18,96.94,"(39.988, 49.983]",85.05603529054385,0.5217270976942103,POINT (39.9829431667 0.0202716667)
511,511,2022-11-17 22:55:34.628832,39.9830366667,0.0203218333,40.719,87.89,97.42,"(39.988, 49.983]",84.78226111626272,0.24795292341308084,POINT (39.9830366667 0.0203218333)
