Time,lat,lon,speed,LA,LZ
2024-05-23 17:13:23,43.3156046667,-1.9045866667,3.854,70.2813987087164,83.37135596490666
2024-05-23 17:13:25,43.3156033333,-1.9045763333,2.428,69.81209069041753,82.5728355082509
2024-05-23 17:13:26,43.3156008333,-1.904565,2.865,70.07694506815423,83.5891529122496
2024-05-23 17:13:27,43.3156001667,-1.9045446667,4.214,70.34989356789337,86.28461832650159
2024-05-23 17:13:28,43.3156013333,-1.9045188333,5.463,70.15179622227025,82.421885459115
2024-05-23 17:13:29,43.3156015,-1.9044741667,5.476,70.16113902090079,83.78109799781694
2024-05-23 17:13:30,43.3155988333,-1.9044571667,4.597,70.69054080805809,82.96443801843668
2024-05-23 17:13:32,43.3155883333,-1.9044498333,4.133,69.16366842396732,87.36713430376406
2024-05-23 17:13:33,43.3155835,-1.904435,4.558,69.02771302727325,88.92374766874005
2024-05-23 17:13:34,43.3155786667,-1.9044195,4.677,69.47215057682388,89.57193146541994
2024-05-23 17:13:35,43.3155756667,-1.9044068333,4.008,69.03582088022789,87.18428017251286
2024-05-23 17:13:36,43.3155695,-1.9043865,5.231,68.98336234200342,87.53294256373529
2024-05-23 17:13:38,43.3155668333,-1.904351,4.35,69.45784907670897,88.92428650055226
2024-05-23 17:13:39,43.315568,-1.9043296667,4.399,69.38381857520578,87.52538740571522
2024-05-23 17:13:40,43.3155678333,-1.9043083333,4.828,69.78775234568313,88.70220950230659
2024-05-23 17:13:41,43.3155676667,-1.904285,5.298,69.94234689745053,88.27999887948316
2024-05-23 17:13:42,43.3155595,-1.9042703333,3.958,70.15893828708094,89.03178896611499
2024-05-23 17:13:44,43.3155515,-1.9042428333,4.415,70.38184746722868,89.09810098708999
2024-05-23 17:13:45,43.3155501667,-1.9042241667,4.099,69.88718276355192,88.96046113858671
2024-05-23 17:13:46,43.315557,-1.9041891667,5.841,69.9872756534201,88.6713259829675
2024-05-23 17:13:47,43.3155585,-1.9041625,6.083,69.6477100917233,88.15055873463788
2024-05-23 17:13:48,43.3155588333,-1.9041343333,6.672,69.85618075917927,90.15115141217271
2024-05-23 17:13:50,43.3155488333,-1.9040933333,5.764,69.75133602115464,91.13972114007062
2024-05-23 17:13:51,43.315547,-1.9040695,5.65,69.82773031466323,90.53133513231592
2024-05-23 17:13:52,43.3155443333,-1.9040508333,4.856,69.42997201705691,89.58287922082118
2024-05-23 17:13:53,43.3155428333,-1.9040321667,4.515,69.79765472822056,89.59384938365326
2024-05-23 17:13:54,43.3155345,-1.9040225,4.094,68.97831703606354,88.27298019692176
2024-05-23 17:13:55,43.315515,-1.9040116667,4.043,68.03426266620438,85.8390421920724
2024-05-23 17:13:57,43.3155076667,-1.9040048333,4.055,66.8496418583764,85.30601182709756
2024-05-23 17:13:58,43.3155038333,-1.9039978333,3.653,67.0565018757445,84.2714757919614
2024-05-23 17:13:59,43.3155065,-1.9039871667,2.835,68.58679613813658,86.31101209420734
