index,Value,Tag
2022-10-17 11:30:00,,BI-RUI-C009LD
2022-10-17 11:45:00,,BI-RUI-C009LD
2022-10-17 12:00:00,,BI-RUI-C009LD
2022-10-17 12:15:00,,BI-RUI-C009LD
2022-10-17 12:30:00,,BI-RUI-C009LD
2022-10-17 12:45:00,,BI-RUI-C009LD
2022-10-17 13:00:00,,BI-RUI-C009LD
2022-10-17 13:15:00,,BI-RUI-C009LD
2022-10-17 13:30:00,,BI-RUI-C009LD
2022-10-17 13:45:00,,BI-RUI-C009LD
2022-10-17 14:00:00,,BI-RUI-C009LD
2022-10-17 14:15:00,,BI-RUI-C009LD
2022-10-17 14:30:00,,BI-RUI-C009LD
2022-10-17 14:45:00,,BI-RUI-C009LD
2022-10-17 15:00:00,,BI-RUI-C009LD
2022-10-17 15:15:00,,BI-RUI-C009LD
2022-10-17 15:30:00,,BI-RUI-C009LD
2022-10-17 15:45:00,,BI-RUI-C009LD
2022-10-17 16:00:00,,BI-RUI-C009LD
2022-10-17 16:15:00,,BI-RUI-C009LD
2022-10-17 16:30:00,,BI-RUI-C009LD
2022-10-17 16:45:00,,BI-RUI-C009LD
2022-10-17 17:00:00,,BI-RUI-C009LD
2022-10-17 17:15:00,,BI-RUI-C009LD
2022-10-17 17:30:00,,BI-RUI-C009LD
2022-10-17 17:45:00,,BI-RUI-C009LD
2022-10-17 18:00:00,,BI-RUI-C009LD
2022-10-17 18:15:00,,BI-RUI-C009LD
2022-10-17 18:30:00,,BI-RUI-C009LD
2022-10-17 18:45:00,,BI-RUI-C009LD
2022-10-17 19:00:00,,BI-RUI-C009LD
2022-10-17 19:15:00,,BI-RUI-C009LD
2022-10-17 19:30:00,,BI-RUI-C009LD
2022-10-17 19:45:00,,BI-RUI-C009LD
2022-10-17 20:00:00,,BI-RUI-C009LD
2022-10-17 20:15:00,,BI-RUI-C009LD
2022-10-17 20:30:00,,BI-RUI-C009LD
2022-10-17 20:45:00,,BI-RUI-C009LD
2022-10-17 21:00:00,,BI-RUI-C009LD
2022-10-17 21:15:00,,BI-RUI-C009LD
2022-10-17 21:30:00,,BI-RUI-C009LD
2022-10-17 21:45:00,,BI-RUI-C009LD
2022-10-17 22:00:00,,BI-RUI-C009LD
2022-10-17 22:15:00,,BI-RUI-C009LD
2022-10-17 22:30:00,,BI-RUI-C009LD
2022-10-17 22:45:00,,BI-RUI-C009LD
2022-10-17 23:00:00,,BI-RUI-C009LD
2022-10-17 23:15:00,,BI-RUI-C009LD
2022-10-17 23:30:00,,BI-RUI-C009LD
2022-10-17 23:45:00,,BI-RUI-C009LD
2022-10-18 00:00:00,,BI-RUI-C009LD
2022-10-18 00:15:00,,BI-RUI-C009LD
2022-10-18 00:30:00,,BI-RUI-C009LD
2022-10-18 00:45:00,,BI-RUI-C009LD
2022-10-18 01:00:00,,BI-RUI-C009LD
2022-10-18 01:15:00,,BI-RUI-C009LD
2022-10-18 01:30:00,,BI-RUI-C009LD
2022-10-18 01:45:00,,BI-RUI-C009LD
2022-10-18 02:00:00,,BI-RUI-C009LD
2022-10-18 02:15:00,,BI-RUI-C009LD
2022-10-18 02:30:00,,BI-RUI-C009LD
2022-10-18 02:45:00,,BI-RUI-C009LD
2022-10-18 03:00:00,,BI-RUI-C009LD
2022-10-18 03:15:00,,BI-RUI-C009LD
2022-10-18 03:30:00,,BI-RUI-C009LD
2022-10-18 03:45:00,,BI-RUI-C009LD
2022-10-18 04:00:00,,BI-RUI-C009LD
2022-10-18 04:15:00,,BI-RUI-C009LD
2022-10-18 04:30:00,,BI-RUI-C009LD
2022-10-18 04:45:00,,BI-RUI-C009LD
2022-10-18 05:00:00,,BI-RUI-C009LD
2022-10-18 05:15:00,,BI-RUI-C009LD
2022-10-18 05:30:00,,BI-RUI-C009LD
2022-10-18 05:45:00,,BI-RUI-C009LD
2022-10-18 06:00:00,,BI-RUI-C009LD
2022-10-18 06:15:00,,BI-RUI-C009LD
2022-10-18 06:30:00,,BI-RUI-C009LD
2022-10-18 06:45:00,,BI-RUI-C009LD
2022-10-18 07:00:00,,BI-RUI-C009LD
2022-10-18 07:15:00,,BI-RUI-C009LD
2022-10-18 07:30:00,,BI-RUI-C009LD
2022-10-18 07:45:00,,BI-RUI-C009LD
2022-10-18 08:00:00,,BI-RUI-C009LD
2022-10-18 08:15:00,,BI-RUI-C009LD
2022-10-18 08:30:00,,BI-RUI-C009LD
2022-10-18 08:45:00,,BI-RUI-C009LD
2022-10-18 09:00:00,,BI-RUI-C009LD
2022-10-18 09:15:00,,BI-RUI-C009LD
2022-10-18 09:30:00,,BI-RUI-C009LD
2022-10-18 09:45:00,,BI-RUI-C009LD
2022-10-18 10:00:00,,BI-RUI-C009LD
2022-10-18 10:15:00,,BI-RUI-C009LD
2022-10-18 10:30:00,,BI-RUI-C009LD
2022-10-18 10:45:00,,BI-RUI-C009LD
2022-10-18 11:00:00,,BI-RUI-C009LD
2022-10-18 11:15:00,,BI-RUI-C009LD
2022-10-18 11:30:00,,BI-RUI-C009LD
2022-10-18 11:45:00,,BI-RUI-C009LD
2022-10-18 12:00:00,,BI-RUI-C009LD
2022-10-18 12:15:00,,BI-RUI-C009LD
2022-10-18 12:30:00,,BI-RUI-C009LD
2022-10-18 12:45:00,,BI-RUI-C009LD
2022-10-18 13:00:00,,BI-RUI-C009LD
2022-10-18 13:15:00,,BI-RUI-C009LD
2022-10-18 13:30:00,,BI-RUI-C009LD
2022-10-18 13:45:00,,BI-RUI-C009LD
2022-10-18 14:00:00,,BI-RUI-C009LD
2022-10-18 14:15:00,,BI-RUI-C009LD
2022-10-18 14:30:00,,BI-RUI-C009LD
2022-10-18 14:45:00,,BI-RUI-C009LD
2022-10-18 15:00:00,,BI-RUI-C009LD
2022-10-18 15:15:00,,BI-RUI-C009LD
2022-10-18 15:30:00,,BI-RUI-C009LD
2022-10-18 15:45:00,,BI-RUI-C009LD
2022-10-18 16:00:00,,BI-RUI-C009LD
2022-10-18 16:15:00,,BI-RUI-C009LD
2022-10-18 16:30:00,,BI-RUI-C009LD
2022-10-18 16:45:00,,BI-RUI-C009LD
2022-10-18 17:00:00,,BI-RUI-C009LD
2022-10-18 17:15:00,,BI-RUI-C009LD
2022-10-18 17:30:00,,BI-RUI-C009LD
2022-10-18 17:45:00,,BI-RUI-C009LD
2022-10-18 18:00:00,,BI-RUI-C009LD
2022-10-18 18:15:00,,BI-RUI-C009LD
2022-10-18 18:30:00,,BI-RUI-C009LD
2022-10-18 18:45:00,,BI-RUI-C009LD
2022-10-18 19:00:00,,BI-RUI-C009LD
2022-10-18 19:15:00,,BI-RUI-C009LD
2022-10-18 19:30:00,,BI-RUI-C009LD
2022-10-18 19:45:00,,BI-RUI-C009LD
2022-10-18 20:00:00,,BI-RUI-C009LD
2022-10-18 20:15:00,,BI-RUI-C009LD
2022-10-18 20:30:00,,BI-RUI-C009LD
2022-10-18 20:45:00,,BI-RUI-C009LD
2022-10-18 21:00:00,,BI-RUI-C009LD
2022-10-18 21:15:00,,BI-RUI-C009LD
2022-10-18 21:30:00,,BI-RUI-C009LD
2022-10-18 21:45:00,,BI-RUI-C009LD
2022-10-18 22:00:00,,BI-RUI-C009LD
2022-10-18 22:15:00,,BI-RUI-C009LD
2022-10-18 22:30:00,,BI-RUI-C009LD
2022-10-18 22:45:00,,BI-RUI-C009LD
2022-10-18 23:00:00,,BI-RUI-C009LD
2022-10-18 23:15:00,,BI-RUI-C009LD
2022-10-18 23:30:00,,BI-RUI-C009LD
2022-10-18 23:45:00,,BI-RUI-C009LD
2022-10-19 00:00:00,,BI-RUI-C009LD
2022-10-19 00:15:00,,BI-RUI-C009LD
2022-10-19 00:30:00,,BI-RUI-C009LD
2022-10-19 00:45:00,,BI-RUI-C009LD
2022-10-19 01:00:00,,BI-RUI-C009LD
2022-10-19 01:15:00,,BI-RUI-C009LD
2022-10-19 01:30:00,,BI-RUI-C009LD
2022-10-19 01:45:00,,BI-RUI-C009LD
2022-10-19 02:00:00,,BI-RUI-C009LD
2022-10-19 02:15:00,,BI-RUI-C009LD
2022-10-19 02:30:00,,BI-RUI-C009LD
2022-10-19 02:45:00,,BI-RUI-C009LD
2022-10-19 03:00:00,,BI-RUI-C009LD
2022-10-19 03:15:00,,BI-RUI-C009LD
2022-10-19 03:30:00,,BI-RUI-C009LD
2022-10-19 03:45:00,,BI-RUI-C009LD
2022-10-19 04:00:00,,BI-RUI-C009LD
2022-10-19 04:15:00,,BI-RUI-C009LD
2022-10-19 04:30:00,,BI-RUI-C009LD
2022-10-19 04:45:00,,BI-RUI-C009LD
2022-10-19 05:00:00,,BI-RUI-C009LD
2022-10-19 05:15:00,,BI-RUI-C009LD
2022-10-19 05:30:00,,BI-RUI-C009LD
2022-10-19 05:45:00,,BI-RUI-C009LD
2022-10-19 06:00:00,,BI-RUI-C009LD
2022-10-19 06:15:00,,BI-RUI-C009LD
2022-10-19 06:30:00,,BI-RUI-C009LD
2022-10-19 06:45:00,,BI-RUI-C009LD
2022-10-19 07:00:00,,BI-RUI-C009LD
2022-10-19 07:15:00,,BI-RUI-C009LD
2022-10-19 07:30:00,,BI-RUI-C009LD
2022-10-19 07:45:00,,BI-RUI-C009LD
2022-10-19 08:00:00,,BI-RUI-C009LD
2022-10-19 08:15:00,,BI-RUI-C009LD
2022-10-19 08:30:00,,BI-RUI-C009LD
2022-10-19 08:45:00,,BI-RUI-C009LD
2022-10-19 09:00:00,,BI-RUI-C009LD
2022-10-19 09:15:00,,BI-RUI-C009LD
2022-10-19 09:30:00,,BI-RUI-C009LD
2022-10-19 09:45:00,,BI-RUI-C009LD
2022-10-19 10:00:00,,BI-RUI-C009LD
2022-10-19 10:15:00,,BI-RUI-C009LD
2022-10-19 10:30:00,,BI-RUI-C009LD
2022-10-19 10:45:00,,BI-RUI-C009LD
2022-10-19 11:00:00,,BI-RUI-C009LD
2022-10-19 11:15:00,,BI-RUI-C009LD
2022-10-19 11:30:00,,BI-RUI-C009LD
2022-10-19 11:45:00,,BI-RUI-C009LD
2022-10-19 12:00:00,,BI-RUI-C009LD
2022-10-19 12:15:00,,BI-RUI-C009LD
2022-10-19 12:30:00,,BI-RUI-C009LD
2022-10-19 12:45:00,,BI-RUI-C009LD
2022-10-19 13:00:00,,BI-RUI-C009LD
2022-10-19 13:15:00,,BI-RUI-C009LD
2022-10-19 13:30:00,,BI-RUI-C009LD
2022-10-19 13:45:00,,BI-RUI-C009LD
2022-10-19 14:00:00,,BI-RUI-C009LD
2022-10-19 14:15:00,,BI-RUI-C009LD
2022-10-19 14:30:00,,BI-RUI-C009LD
2022-10-19 14:45:00,,BI-RUI-C009LD
2022-10-19 15:00:00,,BI-RUI-C009LD
2022-10-19 15:15:00,,BI-RUI-C009LD
2022-10-19 15:30:00,,BI-RUI-C009LD
2022-10-19 15:45:00,,BI-RUI-C009LD
2022-10-19 16:00:00,,BI-RUI-C009LD
2022-10-19 16:15:00,,BI-RUI-C009LD
2022-10-19 16:30:00,,BI-RUI-C009LD
2022-10-19 16:45:00,,BI-RUI-C009LD
2022-10-19 17:00:00,,BI-RUI-C009LD
2022-10-19 17:15:00,,BI-RUI-C009LD
2022-10-19 17:30:00,61.71,BI-RUI-C009LD
2022-10-19 17:45:00,61.47,BI-RUI-C009LD
2022-10-19 18:00:00,58.23,BI-RUI-C009LD
2022-10-19 18:15:00,55.81,BI-RUI-C009LD
2022-10-19 18:30:00,58.74,BI-RUI-C009LD
2022-10-19 18:45:00,49.45,BI-RUI-C009LD
2022-10-19 19:00:00,52.01,BI-RUI-C009LD
2022-10-19 19:15:00,46.69,BI-RUI-C009LD
2022-10-19 19:30:00,41.7,BI-RUI-C009LD
2022-10-19 19:45:00,41.7,BI-RUI-C009LD
2022-10-19 20:00:00,42.02,BI-RUI-C009LD
2022-10-19 20:15:00,41.7,BI-RUI-C009LD
2022-10-19 20:30:00,41.7,BI-RUI-C009LD
2022-10-19 20:45:00,41.7,BI-RUI-C009LD
2022-10-19 21:00:00,41.7,BI-RUI-C009LD
2022-10-19 21:15:00,41.7,BI-RUI-C009LD
2022-10-19 21:30:00,41.7,BI-RUI-C009LD
2022-10-19 21:45:00,41.7,BI-RUI-C009LD
2022-10-19 22:00:00,41.7,BI-RUI-C009LD
2022-10-19 22:15:00,41.7,BI-RUI-C009LD
2022-10-19 22:30:00,41.7,BI-RUI-C009LD
2022-10-19 22:45:00,41.7,BI-RUI-C009LD
2022-10-19 23:00:00,41.7,BI-RUI-C009LD
2022-10-19 23:15:00,41.7,BI-RUI-C009LD
2022-10-19 23:30:00,41.7,BI-RUI-C009LD
2022-10-19 23:45:00,41.7,BI-RUI-C009LD
2022-10-20 00:00:00,41.7,BI-RUI-C009LD
2022-10-20 00:15:00,41.7,BI-RUI-C009LD
2022-10-20 00:30:00,41.7,BI-RUI-C009LD
2022-10-20 00:45:00,41.7,BI-RUI-C009LD
2022-10-20 01:00:00,41.7,BI-RUI-C009LD
2022-10-20 01:15:00,41.7,BI-RUI-C009LD
2022-10-20 01:30:00,41.7,BI-RUI-C009LD
2022-10-20 01:45:00,41.7,BI-RUI-C009LD
2022-10-20 02:00:00,41.7,BI-RUI-C009LD
2022-10-20 02:15:00,,BI-RUI-C009LD
2022-10-20 02:30:00,41.7,BI-RUI-C009LD
2022-10-20 02:45:00,41.7,BI-RUI-C009LD
2022-10-20 03:00:00,41.7,BI-RUI-C009LD
2022-10-20 03:15:00,41.7,BI-RUI-C009LD
2022-10-20 03:30:00,41.7,BI-RUI-C009LD
2022-10-20 03:45:00,41.7,BI-RUI-C009LD
2022-10-20 04:00:00,41.7,BI-RUI-C009LD
2022-10-20 04:15:00,41.7,BI-RUI-C009LD
2022-10-20 04:30:00,41.7,BI-RUI-C009LD
2022-10-20 04:45:00,41.7,BI-RUI-C009LD
2022-10-20 05:00:00,41.7,BI-RUI-C009LD
2022-10-20 05:15:00,41.7,BI-RUI-C009LD
2022-10-20 05:30:00,41.7,BI-RUI-C009LD
2022-10-20 05:45:00,41.7,BI-RUI-C009LD
2022-10-20 06:00:00,41.7,BI-RUI-C009LD
2022-10-20 06:15:00,41.7,BI-RUI-C009LD
2022-10-20 06:30:00,41.7,BI-RUI-C009LD
2022-10-20 06:45:00,41.7,BI-RUI-C009LD
2022-10-20 07:00:00,41.7,BI-RUI-C009LD
2022-10-20 07:15:00,41.7,BI-RUI-C009LD
2022-10-20 07:30:00,40.19,BI-RUI-C009LD
2022-10-20 07:45:00,41.7,BI-RUI-C009LD
2022-10-20 08:00:00,40.2,BI-RUI-C009LD
2022-10-20 08:15:00,40.2,BI-RUI-C009LD
2022-10-20 08:30:00,51.2,BI-RUI-C009LD
2022-10-20 08:45:00,54.17,BI-RUI-C009LD
2022-10-20 09:00:00,58.16,BI-RUI-C009LD
2022-10-20 09:15:00,58.06,BI-RUI-C009LD
2022-10-20 09:30:00,58.21,BI-RUI-C009LD
2022-10-20 09:45:00,62.7,BI-RUI-C009LD
2022-10-20 10:00:00,65.28,BI-RUI-C009LD
2022-10-20 10:15:00,74.79,BI-RUI-C009LD
2022-10-20 10:30:00,,BI-RUI-C009LD
2022-10-20 10:45:00,,BI-RUI-C009LD
2022-10-20 11:00:00,,BI-RUI-C009LD
2022-10-20 11:15:00,,BI-RUI-C009LD
2022-10-20 11:30:00,,BI-RUI-C009LD
2022-10-20 11:45:00,,BI-RUI-C009LD
2022-10-20 12:00:00,,BI-RUI-C009LD
2022-10-20 12:15:00,,BI-RUI-C009LD
2022-10-20 12:30:00,,BI-RUI-C009LD
2022-10-20 12:45:00,,BI-RUI-C009LD
2022-10-20 13:00:00,,BI-RUI-C009LD
2022-10-20 13:15:00,,BI-RUI-C009LD
2022-10-20 13:30:00,,BI-RUI-C009LD
2022-10-20 13:45:00,,BI-RUI-C009LD
2022-10-20 14:00:00,,BI-RUI-C009LD
2022-10-20 14:15:00,,BI-RUI-C009LD
2022-10-20 14:30:00,,BI-RUI-C009LD
2022-10-20 14:45:00,,BI-RUI-C009LD
2022-10-20 15:00:00,,BI-RUI-C009LD
2022-10-20 15:15:00,,BI-RUI-C009LD
2022-10-20 15:30:00,,BI-RUI-C009LD
2022-10-20 15:45:00,,BI-RUI-C009LD
2022-10-20 16:00:00,,BI-RUI-C009LD
2022-10-20 16:15:00,,BI-RUI-C009LD
2022-10-20 16:30:00,,BI-RUI-C009LD
2022-10-20 16:45:00,,BI-RUI-C009LD
2022-10-20 17:00:00,,BI-RUI-C009LD
2022-10-20 17:15:00,,BI-RUI-C009LD
2022-10-20 17:30:00,,BI-RUI-C009LD
2022-10-20 17:45:00,,BI-RUI-C009LD
2022-10-20 18:00:00,,BI-RUI-C009LD
2022-10-20 18:15:00,,BI-RUI-C009LD
2022-10-20 18:30:00,,BI-RUI-C009LD
2022-10-20 18:45:00,,BI-RUI-C009LD
2022-10-20 19:00:00,,BI-RUI-C009LD
2022-10-20 19:15:00,,BI-RUI-C009LD
2022-10-20 19:30:00,,BI-RUI-C009LD
2022-10-20 19:45:00,,BI-RUI-C009LD
2022-10-20 20:00:00,,BI-RUI-C009LD
2022-10-20 20:15:00,,BI-RUI-C009LD
2022-10-20 20:30:00,,BI-RUI-C009LD
2022-10-20 20:45:00,,BI-RUI-C009LD
2022-10-20 21:00:00,,BI-RUI-C009LD
2022-10-20 21:15:00,,BI-RUI-C009LD
2022-10-20 21:30:00,,BI-RUI-C009LD
2022-10-20 21:45:00,,BI-RUI-C009LD
2022-10-20 22:00:00,,BI-RUI-C009LD
2022-10-20 22:15:00,,BI-RUI-C009LD
2022-10-20 22:30:00,,BI-RUI-C009LD
2022-10-20 22:45:00,,BI-RUI-C009LD
2022-10-20 23:00:00,,BI-RUI-C009LD
2022-10-20 23:15:00,,BI-RUI-C009LD
2022-10-20 23:30:00,,BI-RUI-C009LD
2022-10-20 23:45:00,,BI-RUI-C009LD
2022-10-21 00:00:00,,BI-RUI-C009LD
2022-10-21 00:15:00,,BI-RUI-C009LD
2022-10-21 00:30:00,,BI-RUI-C009LD
2022-10-21 00:45:00,,BI-RUI-C009LD
2022-10-21 01:00:00,,BI-RUI-C009LD
2022-10-21 01:15:00,,BI-RUI-C009LD
2022-10-21 01:30:00,,BI-RUI-C009LD
2022-10-21 01:45:00,,BI-RUI-C009LD
2022-10-21 02:00:00,,BI-RUI-C009LD
2022-10-21 02:15:00,,BI-RUI-C009LD
2022-10-21 02:30:00,,BI-RUI-C009LD
2022-10-21 02:45:00,,BI-RUI-C009LD
2022-10-21 03:00:00,,BI-RUI-C009LD
2022-10-21 03:15:00,,BI-RUI-C009LD
2022-10-21 03:30:00,,BI-RUI-C009LD
2022-10-21 03:45:00,,BI-RUI-C009LD
2022-10-21 04:00:00,,BI-RUI-C009LD
2022-10-21 04:15:00,,BI-RUI-C009LD
2022-10-21 04:30:00,,BI-RUI-C009LD
2022-10-21 04:45:00,,BI-RUI-C009LD
2022-10-21 05:00:00,,BI-RUI-C009LD
2022-10-21 05:15:00,,BI-RUI-C009LD
2022-10-21 05:30:00,,BI-RUI-C009LD
2022-10-21 05:45:00,,BI-RUI-C009LD
2022-10-21 06:00:00,,BI-RUI-C009LD
2022-10-21 06:15:00,,BI-RUI-C009LD
2022-10-21 06:30:00,,BI-RUI-C009LD
2022-10-21 06:45:00,,BI-RUI-C009LD
2022-10-21 07:00:00,,BI-RUI-C009LD
2022-10-21 07:15:00,,BI-RUI-C009LD
2022-10-21 07:30:00,,BI-RUI-C009LD
2022-10-21 07:45:00,,BI-RUI-C009LD
2022-10-21 08:00:00,,BI-RUI-C009LD
2022-10-21 08:15:00,,BI-RUI-C009LD
2022-10-21 08:30:00,,BI-RUI-C009LD
2022-10-21 08:45:00,,BI-RUI-C009LD
2022-10-21 09:00:00,,BI-RUI-C009LD
2022-10-21 09:15:00,,BI-RUI-C009LD
2022-10-21 09:30:00,,BI-RUI-C009LD
2022-10-21 09:45:00,,BI-RUI-C009LD
2022-10-21 10:00:00,,BI-RUI-C009LD
2022-10-21 10:15:00,,BI-RUI-C009LD
2022-10-21 10:30:00,,BI-RUI-C009LD
2022-10-21 10:45:00,,BI-RUI-C009LD
2022-10-21 11:00:00,,BI-RUI-C009LD
2022-10-21 11:15:00,,BI-RUI-C009LD
2022-10-21 11:30:00,,BI-RUI-C009LD
2022-10-21 11:45:00,,BI-RUI-C009LD
2022-10-21 12:00:00,,BI-RUI-C009LD
2022-10-21 12:15:00,,BI-RUI-C009LD
2022-10-21 12:30:00,,BI-RUI-C009LD
2022-10-21 12:45:00,,BI-RUI-C009LD
2022-10-21 13:00:00,,BI-RUI-C009LD
2022-10-21 13:15:00,,BI-RUI-C009LD
2022-10-21 13:30:00,,BI-RUI-C009LD
2022-10-21 13:45:00,,BI-RUI-C009LD
2022-10-21 14:00:00,,BI-RUI-C009LD
2022-10-21 14:15:00,,BI-RUI-C009LD
2022-10-21 14:30:00,,BI-RUI-C009LD
2022-10-21 14:45:00,63.47,BI-RUI-C009LD
2022-10-21 15:00:00,63.58,BI-RUI-C009LD
2022-10-21 15:15:00,76.15,BI-RUI-C009LD
2022-10-21 15:30:00,63.68,BI-RUI-C009LD
2022-10-21 15:45:00,60.49,BI-RUI-C009LD
2022-10-21 16:00:00,59.54,BI-RUI-C009LD
2022-10-21 16:15:00,64.83,BI-RUI-C009LD
2022-10-21 16:30:00,61.45,BI-RUI-C009LD
2022-10-21 16:45:00,59.26,BI-RUI-C009LD
2022-10-21 17:00:00,60.11,BI-RUI-C009LD
2022-10-21 17:15:00,58.33,BI-RUI-C009LD
2022-10-21 17:30:00,60.68,BI-RUI-C009LD
2022-10-21 17:45:00,62.55,BI-RUI-C009LD
2022-10-21 18:00:00,62.98,BI-RUI-C009LD
2022-10-21 18:15:00,67.15,BI-RUI-C009LD
2022-10-21 18:30:00,65.57,BI-RUI-C009LD
2022-10-21 18:45:00,63.22,BI-RUI-C009LD
2022-10-21 19:00:00,64.26,BI-RUI-C009LD
2022-10-21 19:15:00,65.72,BI-RUI-C009LD
2022-10-21 19:30:00,66.68,BI-RUI-C009LD
2022-10-21 19:45:00,72.04,BI-RUI-C009LD
2022-10-21 20:00:00,74.05,BI-RUI-C009LD
2022-10-21 20:15:00,76.5,BI-RUI-C009LD
2022-10-21 20:30:00,76.92,BI-RUI-C009LD
2022-10-21 20:45:00,77.6,BI-RUI-C009LD
2022-10-21 21:00:00,77.6,BI-RUI-C009LD
2022-10-21 21:15:00,77.6,BI-RUI-C009LD
2022-10-21 21:30:00,77.6,BI-RUI-C009LD
2022-10-21 21:45:00,77.6,BI-RUI-C009LD
2022-10-21 22:00:00,77.6,BI-RUI-C009LD
2022-10-21 22:15:00,77.6,BI-RUI-C009LD
2022-10-21 22:30:00,77.6,BI-RUI-C009LD
2022-10-21 22:45:00,77.6,BI-RUI-C009LD
2022-10-21 23:00:00,77.6,BI-RUI-C009LD
2022-10-21 23:15:00,77.6,BI-RUI-C009LD
2022-10-21 23:30:00,77.6,BI-RUI-C009LD
2022-10-21 23:45:00,77.6,BI-RUI-C009LD
2022-10-22 00:00:00,77.6,BI-RUI-C009LD
2022-10-22 00:15:00,77.6,BI-RUI-C009LD
2022-10-22 00:30:00,77.6,BI-RUI-C009LD
2022-10-22 00:45:00,77.6,BI-RUI-C009LD
2022-10-22 01:00:00,77.6,BI-RUI-C009LD
2022-10-22 01:15:00,77.6,BI-RUI-C009LD
2022-10-22 01:30:00,77.6,BI-RUI-C009LD
2022-10-22 01:45:00,77.68,BI-RUI-C009LD
2022-10-22 02:00:00,71.33,BI-RUI-C009LD
2022-10-22 02:15:00,,BI-RUI-C009LD
2022-10-22 02:30:00,64.51,BI-RUI-C009LD
2022-10-22 02:45:00,63.09,BI-RUI-C009LD
2022-10-22 03:00:00,76.5,BI-RUI-C009LD
2022-10-22 03:15:00,77.6,BI-RUI-C009LD
2022-10-22 03:30:00,72.48,BI-RUI-C009LD
2022-10-22 03:45:00,49.01,BI-RUI-C009LD
2022-10-22 04:00:00,45.51,BI-RUI-C009LD
2022-10-22 04:15:00,41.7,BI-RUI-C009LD
2022-10-22 04:30:00,45.99,BI-RUI-C009LD
2022-10-22 04:45:00,45.11,BI-RUI-C009LD
2022-10-22 05:00:00,50.63,BI-RUI-C009LD
2022-10-22 05:15:00,54.53,BI-RUI-C009LD
2022-10-22 05:30:00,41.78,BI-RUI-C009LD
2022-10-22 05:45:00,40.41,BI-RUI-C009LD
2022-10-22 06:00:00,41.7,BI-RUI-C009LD
2022-10-22 06:15:00,44.22,BI-RUI-C009LD
2022-10-22 06:30:00,53.98,BI-RUI-C009LD
2022-10-22 06:45:00,47.83,BI-RUI-C009LD
2022-10-22 07:00:00,45.44,BI-RUI-C009LD
2022-10-22 07:15:00,57.78,BI-RUI-C009LD
2022-10-22 07:30:00,72.66,BI-RUI-C009LD
2022-10-22 07:45:00,51.67,BI-RUI-C009LD
2022-10-22 08:00:00,,BI-RUI-C009LD
2022-10-22 08:15:00,55.78,BI-RUI-C009LD
2022-10-22 08:30:00,53.41,BI-RUI-C009LD
2022-10-22 08:45:00,54.75,BI-RUI-C009LD
2022-10-22 09:00:00,57.61,BI-RUI-C009LD
2022-10-22 09:15:00,58.35,BI-RUI-C009LD
2022-10-22 09:30:00,54.22,BI-RUI-C009LD
2022-10-22 09:45:00,59.7,BI-RUI-C009LD
2022-10-22 10:00:00,62.67,BI-RUI-C009LD
2022-10-22 10:15:00,57.22,BI-RUI-C009LD
2022-10-22 10:30:00,62.65,BI-RUI-C009LD
2022-10-22 10:45:00,61.19,BI-RUI-C009LD
2022-10-22 11:00:00,63.28,BI-RUI-C009LD
2022-10-22 11:15:00,59.0,BI-RUI-C009LD
2022-10-22 11:30:00,73.66,BI-RUI-C009LD
2022-10-22 11:45:00,62.5,BI-RUI-C009LD
2022-10-22 12:00:00,60.28,BI-RUI-C009LD
2022-10-22 12:15:00,59.54,BI-RUI-C009LD
2022-10-22 12:30:00,63.1,BI-RUI-C009LD
2022-10-22 12:45:00,64.61,BI-RUI-C009LD
2022-10-22 13:00:00,68.13,BI-RUI-C009LD
2022-10-22 13:15:00,68.09,BI-RUI-C009LD
2022-10-22 13:30:00,73.19,BI-RUI-C009LD
2022-10-22 13:45:00,76.78,BI-RUI-C009LD
2022-10-22 14:00:00,77.72,BI-RUI-C009LD
2022-10-22 14:15:00,77.6,BI-RUI-C009LD
2022-10-22 14:30:00,77.09,BI-RUI-C009LD
2022-10-22 14:45:00,73.93,BI-RUI-C009LD
2022-10-22 15:00:00,72.03,BI-RUI-C009LD
2022-10-22 15:15:00,71.2,BI-RUI-C009LD
2022-10-22 15:30:00,73.67,BI-RUI-C009LD
2022-10-22 15:45:00,69.92,BI-RUI-C009LD
2022-10-22 16:00:00,70.21,BI-RUI-C009LD
2022-10-22 16:15:00,69.25,BI-RUI-C009LD
2022-10-22 16:30:00,67.12,BI-RUI-C009LD
2022-10-22 16:45:00,68.81,BI-RUI-C009LD
2022-10-22 17:00:00,67.16,BI-RUI-C009LD
2022-10-22 17:15:00,66.75,BI-RUI-C009LD
2022-10-22 17:30:00,65.14,BI-RUI-C009LD
2022-10-22 17:45:00,68.94,BI-RUI-C009LD
2022-10-22 18:00:00,67.04,BI-RUI-C009LD
2022-10-22 18:15:00,65.6,BI-RUI-C009LD
2022-10-22 18:30:00,66.82,BI-RUI-C009LD
2022-10-22 18:45:00,72.28,BI-RUI-C009LD
2022-10-22 19:00:00,74.08,BI-RUI-C009LD
2022-10-22 19:15:00,76.29,BI-RUI-C009LD
2022-10-22 19:30:00,76.51,BI-RUI-C009LD
2022-10-22 19:45:00,75.89,BI-RUI-C009LD
2022-10-22 20:00:00,77.6,BI-RUI-C009LD
2022-10-22 20:15:00,77.6,BI-RUI-C009LD
